,low,med,high
MostPop,0.6318733837101421,0.6249528784793765,0.6412681654938116
UserKNN,0.6243883828601736,0.6160250083843417,0.6447062993578868
ItemKNN,0.6134637820040643,0.6184835013946106,0.6353780047773074
MF,,,
PMF,0.6235732401614792,0.6275168315504555,0.641911880489671
NMF,0.6205302937171842,0.6147386631820186,0.6381949400039642
HPF,0.645607339756801,0.6408564245724475,0.6591360711170496
