,low-med,low-high,med-high
MostPop,1.5868174854907476e-51,3.448823896913824e-59,4.981970084538646e-07
UserKNN,0.6381785341074118,0.049015481442736125,0.021366115208810064
ItemKNN,0.8097220397198842,0.524221784978188,0.29966260000686856
MF,,,
PMF,0.38120315801208426,0.27229892408716955,0.04067892400545929
NMF,0.8742514921984504,1.1562795355803882e-05,2.1451361135654495e-12
HPF,4.5180655246118e-06,0.00028311155898628023,0.7302003180411737
