,low-med,low-high,med-high
MostPop,0.0004688285945141859,0.0002729376023636715,0.33795069471852235
UserKNN,0.009042915376756824,0.0152562627151329,0.7434012749283742
ItemKNN,0.0283066148338225,0.17293252814183205,0.5407002016372129
MF,0.00324581446059719,0.003475457535180816,0.5980257615191398
PMF,0.10390892163579618,0.8994600302614209,0.12146762442631484
NMF,0.0052920270046763395,0.0014218750745362808,0.2653191676875061
HPF,0.0009644321021702011,0.02799045239711065,0.5442316323618133
