,low,med,high
MostPop,0.38310815392279846,0.3279463286701653,0.15883048972498656
UserKNN,0.004854537009640305,0.014777344795357725,0.010419847149340486
ItemKNN,0.03158096206323337,0.026089947098104485,0.021895176534078895
MF,,,
PMF,0.0073545370096403054,0.0148601361156464,0.01651192881030571
NMF,0.0040773243839286434,0.015079560347311803,0.014336515418183454
HPF,0.4646144972403124,0.4469657690958314,0.3529101032401382
