,low-med,low-high,med-high
MostPop,0.004941387154829845,0.0005264984508598532,0.12912831889989396
UserKNN,0.16274990279631482,0.12486314317256401,0.6143150115319496
ItemKNN,0.39650542687370993,0.9535592713808724,0.433109247129692
MF,0.10292397319170865,0.3199652800684618,0.6281747640599793
PMF,0.9020277853847708,0.7125005467538861,0.557571034667036
NMF,0.03423711265761398,0.010386435865919164,0.2960284123514355
HPF,0.02655666243176609,0.00644656216004493,0.24295463256235858
