,low,med,high
MostPop,205.05662497482226,186.65343786693575,99.8664382376089
UserKNN,23.311819499004187,36.46366935648956,27.63037933324225
ItemKNN,-0.9916579042792046,4.999124931359472,17.522501178253926
MF,,,
PMF,59.699503948202846,77.41177195834013,54.72365643101866
NMF,11.986242217335134,21.73808706810306,25.218170630170984
HPF,68.57821583766395,91.150789058822,62.940974078055724
