,low,med,high
MostPop,0.3934492872462038,0.3931475490054932,0.3870141234060004
UserKNN,0.0026687825890018336,0.00044805251578327015,0.00041459369817578774
ItemKNN,0.21240207148720894,0.09974457591018822,0.008110568107432258
MF,0.1711922856310663,0.08904859032936586,0.03389746837505114
PMF,0.2778585660858328,0.24434589563096182,0.21713563063833896
NMF,0.01628385554009014,0.009598738720961465,0.0070623724809412425
HPF,0.6104110008532614,0.54906217140289,0.47555047979167386
