,low-med,low-high,med-high
MostPop,0.3415634850216367,0.2972899825896744,0.029740175795285612
UserKNN,0.2671406488341666,0.0255105624271519,9.042956730616618e-05
ItemKNN,0.4982621945442579,0.015948145608622746,0.02552988727165301
MF,,,
PMF,0.5962717991723027,0.04354561535029873,0.053483567323566655
NMF,0.4406947611048291,0.05613321142393646,0.0021079106689695874
HPF,0.5156198900759845,0.13160261146372557,0.012386226761507224
