,low,med,high
MostPop,0.933482474167947,0.9365538726573218,0.9301053300854748
UserKNN,0.93805935224139,0.9430947867667632,0.9355607280605389
ItemKNN,0.9350373359223638,0.9431352473236604,0.9355793987597015
MF,0.9370899841056277,0.9445121945830353,0.9352562153426087
PMF,0.9414039962553736,0.948852706240385,0.9413238992914128
NMF,0.9396568278196528,0.9430008868126092,0.9337747473435567
HPF,0.934507394427532,0.9382330974703617,0.9338902596963125
