,low,med,high
MostPop,310.7305278272025,181.30886122830182,102.3917340221018
UserKNN,-99.03898204704036,-99.42362885906289,-99.52841823852363
ItemKNN,-48.5965392762024,-80.88620705157167,-98.42242607686944
MF,-43.89122655103383,-62.62634823352325,-72.21648914155485
PMF,52.28676188452405,17.100613870711022,-6.222877622314912
NMF,-93.22213517871212,-95.54932268869693,-96.64687801146029
HPF,101.08692886758675,81.41661059933973,48.322723166223916
