,low,med,high
MostPop,0.9295900735370328,0.935540498646872,0.9370750604685381
UserKNN,0.9369658318697015,0.9413677311373504,0.9418807998523155
ItemKNN,0.9372068291178969,0.9409597454114537,0.9399947987084527
MF,0.9369155531131976,0.9420569952966318,0.9428578642895984
PMF,0.9442321836324675,0.9468748338944849,0.94448140022439
NMF,0.9362922321165623,0.9411074884182578,0.9428610184254674
HPF,0.932346386864481,0.9379480127059534,0.9369407991352297
