,low-med,low-high,med-high
MostPop,0.012759893255814716,0.6749970040124385,0.05248911639666106
UserKNN,0.0012369742828696878,0.01197342765281702,0.8972928436074901
ItemKNN,0.0026657248935478967,0.021511673331816267,0.8472286645804225
MF,,,
PMF,0.302436217013761,0.24059226843321124,0.6881847225712783
NMF,0.01148704904907817,0.18377702698282522,0.34653321991924635
HPF,0.0008405935905825832,0.05868954441938762,0.3358091840442188
