,low,med,high
MostPop,0.9012010752396555,0.9127098636125259,0.9215972189271386
UserKNN,0.8994909992872235,0.9060940168985994,0.9133169064959142
ItemKNN,0.8998821627128826,0.9053961879329682,0.9119867680867798
PMF,0.9033356556962003,0.910407088655404,0.9198830246389116
NMF,0.9009138166961594,0.9064487743718417,0.9127310376204223
HPF,0.9029734934500288,0.9119039390499489,0.9238160925333475
