,low-med,low-high,med-high
MostPop,0.010085886532295503,5.501184094910286e-06,0.0021819089568065617
UserKNN,0.5848435529912783,0.13548067317228377,0.20123689206679102
ItemKNN,0.698650211045216,0.31386194968933345,0.3967798053494067
PMF,0.03675036112997026,0.02318215067085704,0.43331079228742186
NMF,0.6594677327305518,0.22180699327431913,0.2948367726359667
HPF,0.029331848520785648,0.00033794807250717813,0.022467927274814118
