,low-med,low-high,med-high
MostPop,0.001748941739389171,7.109730602869489e-05,0.08815709064425255
UserKNN,0.017932545418681018,0.030344645599614965,0.7410143961663219
ItemKNN,0.006617057527206307,0.0075484127678178276,0.5995664562108487
PMF,0.5705188645622297,0.14465620960014344,0.21983307094867047
NMF,5.121644758983071e-05,5.350166353402243e-05,0.347421324298281
HPF,0.0023726190603736387,0.6502797357738659,0.01648208615452686
