,low,med,high
MostPop,0.9174904651578033,0.9124901036302997,0.9059546620345668
UserKNN,0.9076908321297629,0.9065694557587151,0.9036745555210168
ItemKNN,0.9066404298326428,0.9058311968373313,0.9039096701924914
PMF,0.9145153858668573,0.9103999768276484,0.9087227339969679
NMF,0.9077922364051788,0.9068875356867925,0.9045224901882577
HPF,0.916857151616386,0.9126257778670631,0.9077551755991696
