,low,med,high
MostPop,0.9001240802775461,0.9131423144377742,0.9214102959075176
UserKNN,0.8991340092544128,0.906366437290679,0.9128793452370035
ItemKNN,0.8995061350975337,0.9056271481099312,0.9116906953853257
PMF,0.9018809850103859,0.9101036696101465,0.9222893422714229
NMF,0.9010388499369038,0.9064674246518301,0.9125694564263656
HPF,0.9019069801952665,0.9120070929462313,0.9246155056490394
