,low-med,low-high,med-high
MostPop,1.537330528119695e-11,0.2572038234457252,3.6481035009314526e-08
UserKNN,1.1333838171566461e-12,2.3767461504224644e-06,0.11347751455184732
ItemKNN,7.538171051824002e-15,0.00022622799460611485,0.00010965837115601502
PMF,1.1772952825954062e-75,7.502042260281995e-24,0.49793836260031277
NMF,1.717975067864969e-12,0.06754009347361425,2.5394930040748943e-06
HPF,2.620214457911391e-11,0.0009917772806806527,0.024311309383969526
