,low-med,low-high,med-high
MostPop,2.9224118257037734e-17,1.2650235291615028e-09,0.7626874254312905
UserKNN,,0.3175111053403767,0.3175111053403767
ItemKNN,,,
PMF,,,
NMF,,,
HPF,9.64192216780202e-05,4.92615689822022e-07,0.007308604485628463
