domain,evaluation_strategy,popularity_notion,algorithm,metric_type,user_group,comparison_group,value,p_value
music,eva_three,pop_two,UserKNN,NDCG_TTEST,N/A,med-high,,0.000422960713008
music,eva_three,pop_two,ItemKNN,NDCG_TTEST,N/A,med-high,,0.2906974473588822
music,eva_three,pop_two,PMF,NDCG_TTEST,N/A,med-high,,0.0004687882838901
music,eva_three,pop_two,NMF,NDCG_TTEST,N/A,med-high,,6.169516671477472e-07
music,eva_three,pop_two,HPF,NDCG_TTEST,N/A,med-high,,5.2050883689442495e-05
music,eva_three,pop_two,MostPop,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_two,PMF,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_two,NMF,GAP_TTEST,N/A,low-med,,8.698665976965759e-216
music,eva_three,pop_two,HPF,GAP_TTEST,N/A,low-med,,7.50132353115823e-71
music,eva_three,pop_two,MostPop,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_two,PMF,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_two,NMF,GAP_TTEST,N/A,low-high,,3.761994e-318
music,eva_three,pop_two,HPF,GAP_TTEST,N/A,low-high,,5.599020714215246e-113
music,eva_three,pop_two,MostPop,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_two,PMF,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_two,NMF,GAP_TTEST,N/A,med-high,,1.5001745750119166e-292
music,eva_three,pop_two,HPF,GAP_TTEST,N/A,med-high,,5.687147579902912e-29
music,eva_three,pop_four,MostPop,NDCG,low,N/A,0.0277617926588786,
music,eva_three,pop_four,UserKNN,NDCG,low,N/A,0.0010754533557098,
music,eva_three,pop_four,ItemKNN,NDCG,low,N/A,0.0010572722149955,
music,eva_three,pop_four,PMF,NDCG,low,N/A,0.3496498818136073,
music,eva_three,pop_four,NMF,NDCG,low,N/A,0.0041246109134665,
music,eva_three,pop_four,HPF,NDCG,low,N/A,0.0321819345838159,
music,eva_three,pop_four,MostPop,NDCG,med,N/A,0.031571709061981,
music,eva_three,pop_four,UserKNN,NDCG,med,N/A,0.0076196499166368,
music,eva_three,pop_four,ItemKNN,NDCG,med,N/A,0.0066334628579134,
music,eva_three,pop_four,PMF,NDCG,med,N/A,0.310148633777094,
music,eva_three,pop_four,NMF,NDCG,med,N/A,0.0104257721874065,
music,eva_three,pop_four,HPF,NDCG,med,N/A,0.0475661937938333,
music,eva_three,pop_four,MostPop,NDCG,high,N/A,0.0250468041212709,
music,eva_three,pop_four,UserKNN,NDCG,high,N/A,0.0110710359362956,
music,eva_three,pop_four,ItemKNN,NDCG,high,N/A,0.0128078771894454,
music,eva_three,pop_four,PMF,NDCG,high,N/A,0.1418714661412322,
music,eva_three,pop_four,NMF,NDCG,high,N/A,0.0151637317398208,
music,eva_three,pop_four,HPF,NDCG,high,N/A,0.0332046509366705,
music,eva_three,pop_four,MostPop,GAP,low,N/A,-70.71154801810421,
music,eva_three,pop_four,UserKNN,GAP,low,N/A,-92.61139169220507,
music,eva_three,pop_four,ItemKNN,GAP,low,N/A,-93.23360040326702,
music,eva_three,pop_four,PMF,GAP,low,N/A,185.3802925616097,
music,eva_three,pop_four,NMF,GAP,low,N/A,-90.21933846242123,
music,eva_three,pop_four,HPF,GAP,low,N/A,-81.7382608282993,
music,eva_three,pop_four,MostPop,GAP,med,N/A,-59.79887353039125,
music,eva_three,pop_four,UserKNN,GAP,med,N/A,-89.91687039663489,
music,eva_three,pop_four,ItemKNN,GAP,med,N/A,-90.81583584390474,
music,eva_three,pop_four,PMF,GAP,med,N/A,292.6654225246317,
music,eva_three,pop_four,NMF,GAP,med,N/A,-86.83410948714713,
music,eva_three,pop_four,HPF,GAP,med,N/A,-79.41634999167184,
music,eva_three,pop_four,MostPop,GAP,high,N/A,-36.48999692702344,
music,eva_three,pop_four,UserKNN,GAP,high,N/A,-84.72183520100326,
music,eva_three,pop_four,ItemKNN,GAP,high,N/A,-86.04089560298326,
music,eva_three,pop_four,PMF,GAP,high,N/A,512.1741949934631,
music,eva_three,pop_four,NMF,GAP,high,N/A,-79.75865324287199,
music,eva_three,pop_four,HPF,GAP,high,N/A,-71.83545406954858,
music,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,low-med,,0.5497423997583786
music,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,low-med,,8.096479265691412e-05
music,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,low-med,,0.0006326849196977
music,eva_three,pop_four,PMF,NDCG_TTEST,N/A,low-med,,0.0027932285632344
music,eva_three,pop_four,NMF,NDCG_TTEST,N/A,low-med,,0.0205314299554636
music,eva_three,pop_four,HPF,NDCG_TTEST,N/A,low-med,,0.0139108237658089
music,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,low-high,,0.709233096899067
music,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,low-high,,0.000776371248936
music,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,low-high,,0.0021088802469373
music,eva_three,pop_four,PMF,NDCG_TTEST,N/A,low-high,,4.729019682740367e-40
music,eva_three,pop_four,NMF,NDCG_TTEST,N/A,low-high,,0.0089629355659077
music,eva_three,pop_four,HPF,NDCG_TTEST,N/A,low-high,,0.8879081448121875
music,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,med-high,,0.2422640018729058
music,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,med-high,,0.2835109082145394
music,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,med-high,,0.1234008281855302
music,eva_three,pop_four,PMF,NDCG_TTEST,N/A,med-high,,1.0175362829619422e-40
music,eva_three,pop_four,NMF,NDCG_TTEST,N/A,med-high,,0.2447330447289323
music,eva_three,pop_four,HPF,NDCG_TTEST,N/A,med-high,,0.0239566978718802
music,eva_three,pop_four,MostPop,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_four,PMF,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_four,NMF,GAP_TTEST,N/A,low-med,,2.288809651757434e-180
music,eva_three,pop_four,HPF,GAP_TTEST,N/A,low-med,,3.601879342406524e-09
music,eva_three,pop_four,MostPop,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_four,PMF,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_four,NMF,GAP_TTEST,N/A,low-high,,1.72e-321
music,eva_three,pop_four,HPF,GAP_TTEST,N/A,low-high,,1.1670405236007711e-64
music,eva_three,pop_four,MostPop,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_four,PMF,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_four,NMF,GAP_TTEST,N/A,med-high,,2.5439698737972562e-210
music,eva_three,pop_four,HPF,GAP_TTEST,N/A,med-high,,2.248520844299789e-50
movies,eva_two,pop_one,MostPop,NDCG,low,N/A,0.9012010752396556,
movies,eva_two,pop_one,UserKNN,NDCG,low,N/A,0.8994909992872235,
movies,eva_two,pop_one,ItemKNN,NDCG,low,N/A,0.8998821627128826,
movies,eva_two,pop_one,PMF,NDCG,low,N/A,0.9033356556962004,
movies,eva_two,pop_one,NMF,NDCG,low,N/A,0.9009138166961594,
movies,eva_two,pop_one,HPF,NDCG,low,N/A,0.9029734934500288,
movies,eva_two,pop_one,MostPop,NDCG,med,N/A,0.912709863612526,
movies,eva_two,pop_one,UserKNN,NDCG,med,N/A,0.9060940168985994,
movies,eva_two,pop_one,ItemKNN,NDCG,med,N/A,0.9053961879329682,
movies,eva_two,pop_one,PMF,NDCG,med,N/A,0.910407088655404,
movies,eva_two,pop_one,NMF,NDCG,med,N/A,0.9064487743718416,
movies,eva_two,pop_one,HPF,NDCG,med,N/A,0.9119039390499488,
movies,eva_two,pop_one,MostPop,NDCG,high,N/A,0.9215972189271386,
movies,eva_two,pop_one,UserKNN,NDCG,high,N/A,0.9133169064959142,
movies,eva_two,pop_one,ItemKNN,NDCG,high,N/A,0.9119867680867798,
movies,eva_two,pop_one,PMF,NDCG,high,N/A,0.9198830246389116,
movies,eva_two,pop_one,NMF,NDCG,high,N/A,0.9127310376204224,
movies,eva_two,pop_one,HPF,NDCG,high,N/A,0.9238160925333476,
movies,eva_two,pop_one,MostPop,GAP,low,N/A,-38.73959049451122,
movies,eva_two,pop_one,UserKNN,GAP,low,N/A,-59.04066929658557,
movies,eva_two,pop_one,ItemKNN,GAP,low,N/A,-59.83256776762575,
movies,eva_two,pop_one,PMF,GAP,low,N/A,-42.24883341860441,
movies,eva_two,pop_one,NMF,GAP,low,N/A,-58.85895809176965,
movies,eva_two,pop_one,HPF,GAP,low,N/A,-40.62551197383559,
movies,eva_two,pop_one,MostPop,GAP,med,N/A,-21.931891521810808,
movies,eva_two,pop_one,UserKNN,GAP,med,N/A,-40.69084475948795,
movies,eva_two,pop_one,ItemKNN,GAP,med,N/A,-41.495647923219934,
movies,eva_two,pop_one,PMF,GAP,med,N/A,-24.887136638399795,
movies,eva_two,pop_one,NMF,GAP,med,N/A,-40.269670534481605,
movies,eva_two,pop_one,HPF,GAP,med,N/A,-20.168364084322157,
movies,eva_two,pop_one,MostPop,GAP,high,N/A,-7.418873145404832,
movies,eva_two,pop_one,UserKNN,GAP,high,N/A,-18.07544310949903,
movies,eva_two,pop_one,ItemKNN,GAP,high,N/A,-18.81298069043882,
movies,eva_two,pop_one,PMF,GAP,high,N/A,-8.324272174187364,
movies,eva_two,pop_one,NMF,GAP,high,N/A,-17.668995361537597,
movies,eva_two,pop_one,HPF,GAP,high,N/A,-4.6905380919364585,
movies,eva_two,pop_one,MostPop,NDCG_TTEST,N/A,low-med,,9.452695788614877e-08
movies,eva_two,pop_one,UserKNN,NDCG_TTEST,N/A,low-med,,0.0038986193002838
movies,eva_two,pop_one,ItemKNN,NDCG_TTEST,N/A,low-med,,0.0154246553096932
movies,eva_two,pop_one,PMF,NDCG_TTEST,N/A,low-med,,0.0011267266333465
movies,eva_two,pop_one,NMF,NDCG_TTEST,N/A,low-med,,0.0151114392503591
movies,eva_two,pop_one,HPF,NDCG_TTEST,N/A,low-med,,3.4493064034323935e-05
movies,eva_two,pop_one,MostPop,NDCG_TTEST,N/A,low-high,,2.9311042621865566e-16
movies,eva_two,pop_one,UserKNN,NDCG_TTEST,N/A,low-high,,2.410741847667272e-07
movies,eva_two,pop_one,ItemKNN,NDCG_TTEST,N/A,low-high,,6.000326776064663e-06
movies,eva_two,pop_one,PMF,NDCG_TTEST,N/A,low-high,,4.1319088345137423e-11
movies,eva_two,pop_one,NMF,NDCG_TTEST,N/A,low-high,,9.081903722288737e-06
movies,eva_two,pop_one,HPF,NDCG_TTEST,N/A,low-high,,4.4886113566093385e-17
movies,eva_two,pop_one,MostPop,NDCG_TTEST,N/A,med-high,,1.801842700583503e-06
movies,eva_two,pop_one,UserKNN,NDCG_TTEST,N/A,med-high,,0.0003204566610984
movies,eva_two,pop_one,ItemKNN,NDCG_TTEST,N/A,med-high,,0.0012213905292443
movies,eva_two,pop_one,PMF,NDCG_TTEST,N/A,med-high,,4.791244636167686e-07
movies,eva_two,pop_one,NMF,NDCG_TTEST,N/A,med-high,,0.0017931252263397
movies,eva_two,pop_one,HPF,NDCG_TTEST,N/A,med-high,,1.0287152645574106e-10
movies,eva_two,pop_one,MostPop,GAP_TTEST,N/A,low-med,,1.998064112267056e-36
movies,eva_two,pop_one,UserKNN,GAP_TTEST,N/A,low-med,,1.2977553320075817e-35
movies,eva_two,pop_one,ItemKNN,GAP_TTEST,N/A,low-med,,1.2772150172723557e-35
movies,eva_two,pop_one,PMF,GAP_TTEST,N/A,low-med,,2.393886408060275e-33
movies,eva_two,pop_one,NMF,GAP_TTEST,N/A,low-med,,1.2043262480953296e-36
movies,eva_two,pop_one,HPF,GAP_TTEST,N/A,low-med,,1.505130325463927e-48
movies,eva_two,pop_one,MostPop,GAP_TTEST,N/A,low-high,,6.420986169538484e-97
movies,eva_two,pop_one,UserKNN,GAP_TTEST,N/A,low-high,,5.074593718508488e-125
movies,eva_two,pop_one,ItemKNN,GAP_TTEST,N/A,low-high,,1.1304189433228574e-124
movies,eva_two,pop_one,PMF,GAP_TTEST,N/A,low-high,,2.0259806905347135e-98
movies,eva_two,pop_one,NMF,GAP_TTEST,N/A,low-high,,2.9495096948549413e-127
movies,eva_two,pop_one,HPF,GAP_TTEST,N/A,low-high,,1.7553984230675557e-118
movies,eva_two,pop_one,MostPop,GAP_TTEST,N/A,med-high,,5.5843713099431604e-42
movies,eva_two,pop_one,UserKNN,GAP_TTEST,N/A,med-high,,5.2341139629500035e-68
movies,eva_two,pop_one,ItemKNN,GAP_TTEST,N/A,med-high,,2.364921746022812e-67
movies,eva_two,pop_one,PMF,GAP_TTEST,N/A,med-high,,3.261058575368852e-49
movies,eva_two,pop_one,NMF,GAP_TTEST,N/A,med-high,,8.265119999971609e-69
movies,eva_two,pop_one,HPF,GAP_TTEST,N/A,med-high,,4.122672264451138e-49
movies,eva_two,pop_two,MostPop,NDCG,low,N/A,0.9001240802775461,
movies,eva_two,pop_two,UserKNN,NDCG,low,N/A,0.8991340092544128,
movies,eva_two,pop_two,ItemKNN,NDCG,low,N/A,0.8995061350975337,
movies,eva_two,pop_two,PMF,NDCG,low,N/A,0.901880985010386,
movies,eva_two,pop_two,NMF,NDCG,low,N/A,0.9010388499369038,
movies,eva_two,pop_two,HPF,NDCG,low,N/A,0.9019069801952664,
movies,eva_two,pop_two,MostPop,NDCG,med,N/A,0.9131423144377742,
movies,eva_two,pop_two,UserKNN,NDCG,med,N/A,0.906366437290679,
movies,eva_two,pop_two,ItemKNN,NDCG,med,N/A,0.9056271481099312,
movies,eva_two,pop_two,PMF,NDCG,med,N/A,0.9101036696101464,
movies,eva_two,pop_two,NMF,NDCG,med,N/A,0.90646742465183,
movies,eva_two,pop_two,HPF,NDCG,med,N/A,0.9120070929462312,
movies,eva_two,pop_two,MostPop,NDCG,high,N/A,0.9214102959075176,
movies,eva_two,pop_two,UserKNN,NDCG,high,N/A,0.9128793452370036,
movies,eva_two,pop_two,ItemKNN,NDCG,high,N/A,0.9116906953853255,
movies,eva_two,pop_two,PMF,NDCG,high,N/A,0.9222893422714228,
movies,eva_two,pop_two,NMF,NDCG,high,N/A,0.9125694564263656,
movies,eva_two,pop_two,HPF,NDCG,high,N/A,0.9246155056490394,
movies,eva_two,pop_two,MostPop,GAP,low,N/A,-41.98347719206655,
movies,eva_two,pop_two,UserKNN,GAP,low,N/A,-63.70575097961545,
movies,eva_two,pop_two,ItemKNN,GAP,low,N/A,-64.44868742824771,
movies,eva_two,pop_two,PMF,GAP,low,N/A,-46.03315670651981,
movies,eva_two,pop_two,NMF,GAP,low,N/A,-63.47819094912816,
movies,eva_two,pop_two,HPF,GAP,low,N/A,-44.81540900167718,
movies,eva_two,pop_two,MostPop,GAP,med,N/A,-23.00245352372462,
movies,eva_two,pop_two,UserKNN,GAP,med,N/A,-42.84039383382675,
movies,eva_two,pop_two,ItemKNN,GAP,med,N/A,-43.74891330475048,
movies,eva_two,pop_two,PMF,GAP,med,N/A,-26.104110153698105,
movies,eva_two,pop_two,NMF,GAP,med,N/A,-42.36959655709698,
movies,eva_two,pop_two,HPF,GAP,med,N/A,-20.686127383826104,
movies,eva_two,pop_two,MostPop,GAP,high,N/A,-4.335201706641892,
movies,eva_two,pop_two,UserKNN,GAP,high,N/A,-12.313484449177672,
movies,eva_two,pop_two,ItemKNN,GAP,high,N/A,-12.854752166562031,
movies,eva_two,pop_two,PMF,GAP,high,N/A,-4.748846215575731,
movies,eva_two,pop_two,NMF,GAP,high,N/A,-12.038064720168617,
movies,eva_two,pop_two,HPF,GAP,high,N/A,-2.412564389315536,
movies,eva_two,pop_two,MostPop,NDCG_TTEST,N/A,low-med,,1.6140578282819301e-09
movies,eva_two,pop_two,UserKNN,NDCG_TTEST,N/A,low-med,,0.0014595526574986
movies,eva_two,pop_two,ItemKNN,NDCG_TTEST,N/A,low-med,,0.0071431206862104
movies,eva_two,pop_two,PMF,NDCG_TTEST,N/A,low-med,,0.0001592485661391
movies,eva_two,pop_two,NMF,NDCG_TTEST,N/A,low-med,,0.0165381870370645
movies,eva_two,pop_two,HPF,NDCG_TTEST,N/A,low-med,,3.064208828902133e-06
movies,eva_two,pop_two,MostPop,NDCG_TTEST,N/A,low-high,,6.331900995584614e-17
movies,eva_two,pop_two,UserKNN,NDCG_TTEST,N/A,low-high,,3.399837142635238e-07
movies,eva_two,pop_two,ItemKNN,NDCG_TTEST,N/A,low-high,,6.702503681756152e-06
movies,eva_two,pop_two,PMF,NDCG_TTEST,N/A,low-high,,9.480728262064077e-16
movies,eva_two,pop_two,NMF,NDCG_TTEST,N/A,low-high,,1.6007838875875757e-05
movies,eva_two,pop_two,HPF,NDCG_TTEST,N/A,low-high,,3.893628189639828e-19
movies,eva_two,pop_two,MostPop,NDCG_TTEST,N/A,med-high,,1.5519509987810556e-05
movies,eva_two,pop_two,UserKNN,NDCG_TTEST,N/A,med-high,,0.0014370820289332
movies,eva_two,pop_two,ItemKNN,NDCG_TTEST,N/A,med-high,,0.0034198536935497
movies,eva_two,pop_two,PMF,NDCG_TTEST,N/A,med-high,,1.5632553319492908e-10
movies,eva_two,pop_two,NMF,NDCG_TTEST,N/A,med-high,,0.0027386334172243
movies,eva_two,pop_two,HPF,NDCG_TTEST,N/A,med-high,,2.7310592965434998e-11
movies,eva_two,pop_two,MostPop,GAP_TTEST,N/A,low-med,,8.928934355864479e-57
movies,eva_two,pop_two,UserKNN,GAP_TTEST,N/A,low-med,,1.6312688305642012e-57
movies,eva_two,pop_two,ItemKNN,GAP_TTEST,N/A,low-med,,8.974588783083529e-57
movies,eva_two,pop_two,PMF,GAP_TTEST,N/A,low-med,,4.038921306382254e-53
movies,eva_two,pop_two,NMF,GAP_TTEST,N/A,low-med,,5.462404637061373e-59
movies,eva_two,pop_two,HPF,GAP_TTEST,N/A,low-med,,1.4124223938426754e-81
movies,eva_two,pop_two,MostPop,GAP_TTEST,N/A,low-high,,1.177131653781318e-157
movies,eva_two,pop_two,UserKNN,GAP_TTEST,N/A,low-high,,3.980401626621268e-221
movies,eva_two,pop_two,ItemKNN,GAP_TTEST,N/A,low-high,,2.4378372782743775e-221
movies,eva_two,pop_two,PMF,GAP_TTEST,N/A,low-high,,7.702278944764384e-165
movies,eva_two,pop_two,NMF,GAP_TTEST,N/A,low-high,,7.375796135877021e-223
movies,eva_two,pop_two,HPF,GAP_TTEST,N/A,low-high,,4.676096934488574e-186
movies,eva_two,pop_two,MostPop,GAP_TTEST,N/A,med-high,,3.0911541140643114e-75
movies,eva_two,pop_two,UserKNN,GAP_TTEST,N/A,med-high,,1.127549275067174e-134
movies,eva_two,pop_two,ItemKNN,GAP_TTEST,N/A,med-high,,1.3962150694140607e-135
movies,eva_two,pop_two,PMF,GAP_TTEST,N/A,med-high,,5.172975760209021e-90
movies,eva_two,pop_two,NMF,GAP_TTEST,N/A,med-high,,1.3025473554237113e-134
movies,eva_two,pop_two,HPF,GAP_TTEST,N/A,med-high,,5.381367436564478e-75
movies,eva_two,pop_four,MostPop,NDCG,low,N/A,0.9174904651578032,
movies,eva_two,pop_four,UserKNN,NDCG,low,N/A,0.9076908321297628,
movies,eva_two,pop_four,ItemKNN,NDCG,low,N/A,0.9066404298326428,
movies,eva_two,pop_four,PMF,NDCG,low,N/A,0.9145153858668572,
movies,eva_two,pop_four,NMF,NDCG,low,N/A,0.9077922364051788,
movies,eva_two,pop_four,HPF,NDCG,low,N/A,0.916857151616386,
movies,eva_two,pop_four,MostPop,NDCG,med,N/A,0.9124901036302996,
movies,eva_two,pop_four,UserKNN,NDCG,med,N/A,0.9065694557587152,
movies,eva_two,pop_four,ItemKNN,NDCG,med,N/A,0.9058311968373312,
movies,eva_two,pop_four,PMF,NDCG,med,N/A,0.9103999768276484,
movies,eva_two,pop_four,NMF,NDCG,med,N/A,0.9068875356867924,
movies,eva_two,pop_four,HPF,NDCG,med,N/A,0.9126257778670632,
movies,eva_two,pop_four,MostPop,NDCG,high,N/A,0.9059546620345668,
movies,eva_two,pop_four,UserKNN,NDCG,high,N/A,0.9036745555210168,
movies,eva_two,pop_four,ItemKNN,NDCG,high,N/A,0.9039096701924914,
movies,eva_two,pop_four,PMF,NDCG,high,N/A,0.908722733996968,
movies,eva_two,pop_four,NMF,NDCG,high,N/A,0.9045224901882576,
movies,eva_two,pop_four,HPF,NDCG,high,N/A,0.9077551755991696,
movies,eva_two,pop_four,MostPop,GAP,low,N/A,-10.172051417111346,
movies,eva_two,pop_four,UserKNN,GAP,low,N/A,-22.185711206723887,
movies,eva_two,pop_four,ItemKNN,GAP,low,N/A,-23.046790386720613,
movies,eva_two,pop_four,PMF,GAP,low,N/A,-11.009719883519557,
movies,eva_two,pop_four,NMF,GAP,low,N/A,-21.828535250099065,
movies,eva_two,pop_four,HPF,GAP,low,N/A,-8.418802638542674,
movies,eva_two,pop_four,MostPop,GAP,med,N/A,-23.367324164268297,
movies,eva_two,pop_four,UserKNN,GAP,med,N/A,-42.25591914767535,
movies,eva_two,pop_four,ItemKNN,GAP,med,N/A,-43.05423630916578,
movies,eva_two,pop_four,PMF,GAP,med,N/A,-26.296956924714447,
movies,eva_two,pop_four,NMF,GAP,med,N/A,-41.78519614841249,
movies,eva_two,pop_four,HPF,GAP,med,N/A,-21.485230113903096,
movies,eva_two,pop_four,MostPop,GAP,high,N/A,-23.36766243397218,
movies,eva_two,pop_four,UserKNN,GAP,high,N/A,-39.08785237047373,
movies,eva_two,pop_four,ItemKNN,GAP,high,N/A,-39.71991559153977,
movies,eva_two,pop_four,PMF,GAP,high,N/A,-26.472660941540145,
movies,eva_two,pop_four,NMF,GAP,high,N/A,-38.98759121341739,
movies,eva_two,pop_four,HPF,GAP,high,N/A,-23.52588243171365,
movies,eva_two,pop_four,MostPop,NDCG_TTEST,N/A,low-med,,0.0100858865322955
movies,eva_two,pop_four,UserKNN,NDCG_TTEST,N/A,low-med,,0.5848435529912783
movies,eva_two,pop_four,ItemKNN,NDCG_TTEST,N/A,low-med,,0.698650211045216
movies,eva_two,pop_four,PMF,NDCG_TTEST,N/A,low-med,,0.0367503611299702
movies,eva_two,pop_four,NMF,NDCG_TTEST,N/A,low-med,,0.6594677327305518
movies,eva_two,pop_four,HPF,NDCG_TTEST,N/A,low-med,,0.0293318485207856
movies,eva_two,pop_four,MostPop,NDCG_TTEST,N/A,low-high,,5.501184094910286e-06
movies,eva_two,pop_four,UserKNN,NDCG_TTEST,N/A,low-high,,0.1354806731722837
movies,eva_two,pop_four,ItemKNN,NDCG_TTEST,N/A,low-high,,0.3138619496893334
movies,eva_two,pop_four,PMF,NDCG_TTEST,N/A,low-high,,0.023182150670857
movies,eva_two,pop_four,NMF,NDCG_TTEST,N/A,low-high,,0.2218069932743191
movies,eva_two,pop_four,HPF,NDCG_TTEST,N/A,low-high,,0.0003379480725071
movies,eva_two,pop_four,MostPop,NDCG_TTEST,N/A,med-high,,0.0021819089568065
movies,eva_two,pop_four,UserKNN,NDCG_TTEST,N/A,med-high,,0.201236892066791
movies,eva_two,pop_four,ItemKNN,NDCG_TTEST,N/A,med-high,,0.3967798053494067
movies,eva_two,pop_four,PMF,NDCG_TTEST,N/A,med-high,,0.4333107922874218
movies,eva_two,pop_four,NMF,NDCG_TTEST,N/A,med-high,,0.2948367726359667
movies,eva_two,pop_four,HPF,NDCG_TTEST,N/A,med-high,,0.0224679272748141
movies,eva_two,pop_four,MostPop,GAP_TTEST,N/A,low-med,,3.835667133283798e-26
movies,eva_two,pop_four,UserKNN,GAP_TTEST,N/A,low-med,,6.915814992022595e-44
movies,eva_two,pop_four,ItemKNN,GAP_TTEST,N/A,low-med,,5.0714566974409385e-43
movies,eva_two,pop_four,PMF,GAP_TTEST,N/A,low-med,,4.633093437696848e-32
movies,eva_two,pop_four,NMF,GAP_TTEST,N/A,low-med,,1.025201688999733e-43
movies,eva_two,pop_four,HPF,GAP_TTEST,N/A,low-med,,1.598978055648466e-25
movies,eva_two,pop_four,MostPop,GAP_TTEST,N/A,low-high,,1.7640951966645109e-12
movies,eva_two,pop_four,UserKNN,GAP_TTEST,N/A,low-high,,8.649158564890825e-16
movies,eva_two,pop_four,ItemKNN,GAP_TTEST,N/A,low-high,,2.766057005529721e-15
movies,eva_two,pop_four,PMF,GAP_TTEST,N/A,low-high,,2.7263358348627974e-15
movies,eva_two,pop_four,NMF,GAP_TTEST,N/A,low-high,,2.8035221300078898e-16
movies,eva_two,pop_four,HPF,GAP_TTEST,N/A,low-high,,2.210089220763828e-15
movies,eva_two,pop_four,MostPop,GAP_TTEST,N/A,med-high,,0.9998416113462024
movies,eva_two,pop_four,UserKNN,GAP_TTEST,N/A,med-high,,0.0929526279701413
movies,eva_two,pop_four,ItemKNN,GAP_TTEST,N/A,med-high,,0.077504784742319
movies,eva_two,pop_four,PMF,GAP_TTEST,N/A,med-high,,0.9217025114791272
movies,eva_two,pop_four,NMF,GAP_TTEST,N/A,med-high,,0.1373366514971985
movies,eva_two,pop_four,HPF,GAP_TTEST,N/A,med-high,,0.243059717580432
movies,eva_three,pop_one,MostPop,NDCG,low,N/A,0.1350174887715813,
movies,eva_three,pop_one,UserKNN,NDCG,low,N/A,0.0002491970162781,
movies,eva_three,pop_one,ItemKNN,NDCG,low,N/A,0.0,
movies,eva_three,pop_one,PMF,NDCG,low,N/A,0.0,
movies,eva_three,pop_one,NMF,NDCG,low,N/A,0.0,
movies,eva_three,pop_one,HPF,NDCG,low,N/A,0.0484732348804775,
movies,eva_three,pop_one,MostPop,NDCG,med,N/A,0.0689071808096153,
movies,eva_three,pop_one,UserKNN,NDCG,med,N/A,0.0,
movies,eva_three,pop_one,ItemKNN,NDCG,med,N/A,0.0,
movies,eva_three,pop_one,PMF,NDCG,med,N/A,0.0,
movies,eva_three,pop_one,NMF,NDCG,med,N/A,0.0,
movies,eva_three,pop_one,HPF,NDCG,med,N/A,0.0255392432981073,
movies,eva_three,pop_one,MostPop,NDCG,high,N/A,0.0338191429657114,
movies,eva_three,pop_one,UserKNN,NDCG,high,N/A,0.0,
movies,eva_three,pop_one,ItemKNN,NDCG,high,N/A,0.0,
movies,eva_three,pop_one,PMF,NDCG,high,N/A,0.0,
movies,eva_three,pop_one,NMF,NDCG,high,N/A,0.0,
movies,eva_three,pop_one,HPF,NDCG,high,N/A,0.0117515870340322,
movies,eva_three,pop_one,MostPop,GAP,low,N/A,-26.13292972706069,
movies,eva_three,pop_one,UserKNN,GAP,low,N/A,-99.8446680700121,
movies,eva_three,pop_one,ItemKNN,GAP,low,N/A,-99.84610186417063,
movies,eva_three,pop_one,PMF,GAP,low,N/A,-99.7764676841532,
movies,eva_three,pop_one,NMF,GAP,low,N/A,-99.84556894952765,
