domain,evaluation_strategy,popularity_notion,algorithm,metric_type,user_group,comparison_group,value,p_value
music,eva_three,pop_two,UserKNN,NDCG_TTEST,N/A,med-high,,2.114207573892181e-05
music,eva_three,pop_two,ItemKNN,NDCG_TTEST,N/A,med-high,,0.2018504165228246
music,eva_three,pop_two,PMF,NDCG_TTEST,N/A,med-high,,0.419325960987562
music,eva_three,pop_two,NMF,NDCG_TTEST,N/A,med-high,,6.587453663926697e-05
music,eva_three,pop_two,HPF,NDCG_TTEST,N/A,med-high,,0.0002197618748187
music,eva_three,pop_two,MostPop,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,low-med,,1.7667213495626894e-266
music,eva_three,pop_two,PMF,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_two,NMF,GAP_TTEST,N/A,low-med,,8.329343124968727e-127
music,eva_three,pop_two,HPF,GAP_TTEST,N/A,low-med,,6.436486232125146e-45
music,eva_three,pop_two,MostPop,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_two,PMF,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_two,NMF,GAP_TTEST,N/A,low-high,,4.3389183708254073e-200
music,eva_three,pop_two,HPF,GAP_TTEST,N/A,low-high,,8.132995460843285e-76
music,eva_three,pop_two,MostPop,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_two,PMF,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_two,NMF,GAP_TTEST,N/A,med-high,,6.7838915003725125e-158
music,eva_three,pop_two,HPF,GAP_TTEST,N/A,med-high,,1.3983336537664745e-22
music,eva_three,pop_four,MostPop,NDCG,low,N/A,0.0400308009363095,
music,eva_three,pop_four,UserKNN,NDCG,low,N/A,0.0017047897562911,
music,eva_three,pop_four,ItemKNN,NDCG,low,N/A,0.0010754533557098,
music,eva_three,pop_four,PMF,NDCG,low,N/A,0.2757660791865306,
music,eva_three,pop_four,NMF,NDCG,low,N/A,0.0057749748821266,
music,eva_three,pop_four,HPF,NDCG,low,N/A,0.0392030602326632,
music,eva_three,pop_four,MostPop,NDCG,med,N/A,0.0436680641223223,
music,eva_three,pop_four,UserKNN,NDCG,med,N/A,0.0087811142649155,
music,eva_three,pop_four,ItemKNN,NDCG,med,N/A,0.008208606068975,
music,eva_three,pop_four,PMF,NDCG,med,N/A,0.2501177445546004,
music,eva_three,pop_four,NMF,NDCG,med,N/A,0.0124587751975619,
music,eva_three,pop_four,HPF,NDCG,med,N/A,0.0591422850444287,
music,eva_three,pop_four,MostPop,NDCG,high,N/A,0.0321122141373358,
music,eva_three,pop_four,UserKNN,NDCG,high,N/A,0.0119443745067344,
music,eva_three,pop_four,ItemKNN,NDCG,high,N/A,0.0118540234208189,
music,eva_three,pop_four,PMF,NDCG,high,N/A,0.1150107737535676,
music,eva_three,pop_four,NMF,NDCG,high,N/A,0.0198206797626237,
music,eva_three,pop_four,HPF,NDCG,high,N/A,0.0320950615754665,
music,eva_three,pop_four,MostPop,GAP,low,N/A,-61.73027186116457,
music,eva_three,pop_four,UserKNN,GAP,low,N/A,-91.7808670433571,
music,eva_three,pop_four,ItemKNN,GAP,low,N/A,-92.70034043519054,
music,eva_three,pop_four,PMF,GAP,low,N/A,115.03159190864444,
music,eva_three,pop_four,NMF,GAP,low,N/A,-88.17116270686964,
music,eva_three,pop_four,HPF,GAP,low,N/A,-74.6041007074887,
music,eva_three,pop_four,MostPop,GAP,med,N/A,-47.69288673416915,
music,eva_three,pop_four,UserKNN,GAP,med,N/A,-88.75575202148485,
music,eva_three,pop_four,ItemKNN,GAP,med,N/A,-90.08311743140398,
music,eva_three,pop_four,PMF,GAP,med,N/A,196.0262670701244,
music,eva_three,pop_four,NMF,GAP,med,N/A,-83.82390895731578,
music,eva_three,pop_four,HPF,GAP,med,N/A,-71.17309923246489,
music,eva_three,pop_four,MostPop,GAP,high,N/A,-19.850474418463456,
music,eva_three,pop_four,UserKNN,GAP,high,N/A,-82.98278040682338,
music,eva_three,pop_four,ItemKNN,GAP,high,N/A,-84.8347273106797,
music,eva_three,pop_four,PMF,GAP,high,N/A,372.9990745478643,
music,eva_three,pop_four,NMF,GAP,high,N/A,-75.05481533968779,
music,eva_three,pop_four,HPF,GAP,high,N/A,-61.86222553079942,
music,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,low-med,,0.6105863628100725
music,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,low-med,,0.0001234907838898
music,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,low-med,,6.891849980433513e-05
music,eva_three,pop_four,PMF,NDCG_TTEST,N/A,low-med,,0.0500872427417861
music,eva_three,pop_four,NMF,NDCG_TTEST,N/A,low-med,,0.0283047463065213
music,eva_three,pop_four,HPF,NDCG_TTEST,N/A,low-med,,0.0039251773607159
music,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,low-high,,0.3249064114279211
music,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,low-high,,0.0016691852767654
music,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,low-high,,0.0043700538862331
music,eva_three,pop_four,PMF,NDCG_TTEST,N/A,low-high,,3.40656122234344e-26
music,eva_three,pop_four,NMF,NDCG_TTEST,N/A,low-high,,0.0044168229807228
music,eva_three,pop_four,HPF,NDCG_TTEST,N/A,low-high,,0.3427968716287529
music,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,med-high,,0.0602617018016278
music,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,med-high,,0.361068606791346
music,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,med-high,,0.365866806981445
music,eva_three,pop_four,PMF,NDCG_TTEST,N/A,med-high,,6.698304197732207e-30
music,eva_three,pop_four,NMF,NDCG_TTEST,N/A,med-high,,0.1168770738143508
music,eva_three,pop_four,HPF,NDCG_TTEST,N/A,med-high,,1.932554008999728e-05
music,eva_three,pop_four,MostPop,GAP_TTEST,N/A,low-med,,1.117e-321
music,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,low-med,,6.915e-320
music,eva_three,pop_four,PMF,GAP_TTEST,N/A,low-med,,2.12843e-319
music,eva_three,pop_four,NMF,GAP_TTEST,N/A,low-med,,4.651824499388434e-112
music,eva_three,pop_four,HPF,GAP_TTEST,N/A,low-med,,6.6025253957510285e-09
music,eva_three,pop_four,MostPop,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_four,PMF,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_four,NMF,GAP_TTEST,N/A,low-high,,1.3710750446876783e-183
music,eva_three,pop_four,HPF,GAP_TTEST,N/A,low-high,,1.935297939673857e-44
music,eva_three,pop_four,MostPop,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,med-high,,1.596e-320
music,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,med-high,,4.6131092441443264e-228
music,eva_three,pop_four,PMF,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_four,NMF,GAP_TTEST,N/A,med-high,,7.618005871781851e-108
music,eva_three,pop_four,HPF,GAP_TTEST,N/A,med-high,,2.1802887094572195e-30
movies,eva_two,pop_one,MostPop,NDCG,low,N/A,0.9041432510357408,
movies,eva_two,pop_one,UserKNN,NDCG,low,N/A,0.8983950062386442,
movies,eva_two,pop_one,ItemKNN,NDCG,low,N/A,0.8997870815442999,
movies,eva_two,pop_one,PMF,NDCG,low,N/A,0.9035371348843274,
movies,eva_two,pop_one,NMF,NDCG,low,N/A,0.9008598852185076,
movies,eva_two,pop_one,HPF,NDCG,low,N/A,0.9042268159328288,
movies,eva_two,pop_one,MostPop,NDCG,med,N/A,0.9167403567026609,
movies,eva_two,pop_one,UserKNN,NDCG,med,N/A,0.9067108954913712,
movies,eva_two,pop_one,ItemKNN,NDCG,med,N/A,0.9053023264317356,
movies,eva_two,pop_one,PMF,NDCG,med,N/A,0.9137250830111546,
movies,eva_two,pop_one,NMF,NDCG,med,N/A,0.907206767191226,
movies,eva_two,pop_one,HPF,NDCG,med,N/A,0.9156627339152456,
movies,eva_two,pop_one,MostPop,NDCG,high,N/A,0.9247071530411416,
movies,eva_two,pop_one,UserKNN,NDCG,high,N/A,0.9141193262741858,
movies,eva_two,pop_one,ItemKNN,NDCG,high,N/A,0.9117410849810968,
movies,eva_two,pop_one,PMF,NDCG,high,N/A,0.9226849782753704,
movies,eva_two,pop_one,NMF,NDCG,high,N/A,0.9137619847763246,
movies,eva_two,pop_one,HPF,NDCG,high,N/A,0.9263978111656624,
movies,eva_two,pop_one,MostPop,GAP,low,N/A,-27.44516250073857,
movies,eva_two,pop_one,UserKNN,GAP,low,N/A,-57.960172169478206,
movies,eva_two,pop_one,ItemKNN,GAP,low,N/A,-59.39111142812742,
movies,eva_two,pop_one,PMF,GAP,low,N/A,-34.732338836543285,
movies,eva_two,pop_one,NMF,GAP,low,N/A,-57.37636417808199,
movies,eva_two,pop_one,HPF,GAP,low,N/A,-30.40491967413293,
movies,eva_two,pop_one,MostPop,GAP,med,N/A,-13.972092763623166,
movies,eva_two,pop_one,UserKNN,GAP,med,N/A,-39.39545665142693,
movies,eva_two,pop_one,ItemKNN,GAP,med,N/A,-41.22331498052114,
movies,eva_two,pop_one,PMF,GAP,med,N/A,-18.454670805326664,
movies,eva_two,pop_one,NMF,GAP,med,N/A,-38.34821696224867,
movies,eva_two,pop_one,HPF,GAP,med,N/A,-13.10824825366076,
movies,eva_two,pop_one,MostPop,GAP,high,N/A,-4.451610062369875,
movies,eva_two,pop_one,UserKNN,GAP,high,N/A,-17.051812263461706,
movies,eva_two,pop_one,ItemKNN,GAP,high,N/A,-18.694440002336883,
movies,eva_two,pop_one,PMF,GAP,high,N/A,-5.331011366231061,
movies,eva_two,pop_one,NMF,GAP,high,N/A,-16.221508280856163,
movies,eva_two,pop_one,HPF,GAP,high,N/A,-2.489162990577063,
movies,eva_two,pop_one,MostPop,NDCG_TTEST,N/A,low-med,,2.0374757395179803e-09
movies,eva_two,pop_one,UserKNN,NDCG_TTEST,N/A,low-med,,0.0003055957159164
movies,eva_two,pop_one,ItemKNN,NDCG_TTEST,N/A,low-med,,0.0161449527128546
movies,eva_two,pop_one,PMF,NDCG_TTEST,N/A,low-med,,2.00000080613196e-06
movies,eva_two,pop_one,NMF,NDCG_TTEST,N/A,low-med,,0.0056646300434882
movies,eva_two,pop_one,HPF,NDCG_TTEST,N/A,low-med,,5.835015036018664e-08
movies,eva_two,pop_one,MostPop,NDCG_TTEST,N/A,low-high,,3.2771925612521366e-17
movies,eva_two,pop_one,UserKNN,NDCG_TTEST,N/A,low-high,,5.134552823193282e-09
movies,eva_two,pop_one,ItemKNN,NDCG_TTEST,N/A,low-high,,8.971925470479753e-06
movies,eva_two,pop_one,PMF,NDCG_TTEST,N/A,low-high,,8.864948671232204e-15
movies,eva_two,pop_one,NMF,NDCG_TTEST,N/A,low-high,,1.3257125132331209e-06
movies,eva_two,pop_one,HPF,NDCG_TTEST,N/A,low-high,,1.5207526275798065e-19
movies,eva_two,pop_one,MostPop,NDCG_TTEST,N/A,med-high,,1.1137250308968336e-05
movies,eva_two,pop_one,UserKNN,NDCG_TTEST,N/A,med-high,,0.0002037618606564
movies,eva_two,pop_one,ItemKNN,NDCG_TTEST,N/A,med-high,,0.0016180810630981
movies,eva_two,pop_one,PMF,NDCG_TTEST,N/A,med-high,,1.0393958748068004e-06
movies,eva_two,pop_one,NMF,NDCG_TTEST,N/A,med-high,,0.0010166337472672
movies,eva_two,pop_one,HPF,NDCG_TTEST,N/A,med-high,,3.826149567715991e-09
movies,eva_two,pop_one,MostPop,GAP_TTEST,N/A,low-med,,4.252999128507759e-28
movies,eva_two,pop_one,UserKNN,GAP_TTEST,N/A,low-med,,1.0895022832888706e-36
movies,eva_two,pop_one,ItemKNN,GAP_TTEST,N/A,low-med,,2.6348472070111105e-35
movies,eva_two,pop_one,PMF,GAP_TTEST,N/A,low-med,,9.494949540661291e-33
movies,eva_two,pop_one,NMF,GAP_TTEST,N/A,low-med,,9.009339106865915e-39
movies,eva_two,pop_one,HPF,GAP_TTEST,N/A,low-med,,1.3668729411144307e-39
movies,eva_two,pop_one,MostPop,GAP_TTEST,N/A,low-high,,1.0579865539118534e-62
movies,eva_two,pop_one,UserKNN,GAP_TTEST,N/A,low-high,,1.446085569989492e-126
movies,eva_two,pop_one,ItemKNN,GAP_TTEST,N/A,low-high,,8.345714199402472e-124
movies,eva_two,pop_one,PMF,GAP_TTEST,N/A,low-high,,9.035584247946544e-84
movies,eva_two,pop_one,NMF,GAP_TTEST,N/A,low-high,,5.683014133763409e-130
movies,eva_two,pop_one,HPF,GAP_TTEST,N/A,low-high,,1.0309911837504156e-82
movies,eva_two,pop_one,MostPop,GAP_TTEST,N/A,med-high,,9.23489415983095e-22
movies,eva_two,pop_one,UserKNN,GAP_TTEST,N/A,med-high,,2.8347829523677157e-68
movies,eva_two,pop_one,ItemKNN,GAP_TTEST,N/A,med-high,,7.118388232977405e-67
movies,eva_two,pop_one,PMF,GAP_TTEST,N/A,med-high,,8.332234377862094e-36
movies,eva_two,pop_one,NMF,GAP_TTEST,N/A,med-high,,8.672947085131094e-69
movies,eva_two,pop_one,HPF,GAP_TTEST,N/A,med-high,,3.7334774070755166e-27
movies,eva_two,pop_two,MostPop,NDCG,low,N/A,0.9031694860147575,
movies,eva_two,pop_two,UserKNN,NDCG,low,N/A,0.8986553699794705,
movies,eva_two,pop_two,ItemKNN,NDCG,low,N/A,0.8998626992019428,
movies,eva_two,pop_two,PMF,NDCG,low,N/A,0.9029922905840546,
movies,eva_two,pop_two,NMF,NDCG,low,N/A,0.9006983346960326,
movies,eva_two,pop_two,HPF,NDCG,low,N/A,0.903172038829611,
movies,eva_two,pop_two,MostPop,NDCG,med,N/A,0.9169068249855544,
movies,eva_two,pop_two,UserKNN,NDCG,med,N/A,0.906809811070161,
movies,eva_two,pop_two,ItemKNN,NDCG,med,N/A,0.9053426086676984,
movies,eva_two,pop_two,PMF,NDCG,med,N/A,0.912872546535061,
movies,eva_two,pop_two,NMF,NDCG,med,N/A,0.90715313124559,
movies,eva_two,pop_two,HPF,NDCG,med,N/A,0.9155926552007432,
movies,eva_two,pop_two,MostPop,NDCG,high,N/A,0.9252158332819616,
movies,eva_two,pop_two,UserKNN,NDCG,high,N/A,0.9135850954741308,
movies,eva_two,pop_two,ItemKNN,NDCG,high,N/A,0.9115644525820912,
movies,eva_two,pop_two,PMF,NDCG,high,N/A,0.9258307718856676,
movies,eva_two,pop_two,NMF,NDCG,high,N/A,0.9141076630320196,
movies,eva_two,pop_two,HPF,NDCG,high,N/A,0.9277061401861524,
movies,eva_two,pop_two,MostPop,GAP,low,N/A,-29.173763305452283,
movies,eva_two,pop_two,UserKNN,GAP,low,N/A,-62.46000668431875,
movies,eva_two,pop_two,ItemKNN,GAP,low,N/A,-63.95218336355646,
movies,eva_two,pop_two,PMF,GAP,low,N/A,-37.81652133793505,
movies,eva_two,pop_two,NMF,GAP,low,N/A,-61.84026043267978,
movies,eva_two,pop_two,HPF,GAP,low,N/A,-33.52311291717052,
movies,eva_two,pop_two,MostPop,GAP,med,N/A,-14.765319027827545,
movies,eva_two,pop_two,UserKNN,GAP,med,N/A,-41.44523690222191,
movies,eva_two,pop_two,ItemKNN,GAP,med,N/A,-43.46012481331131,
movies,eva_two,pop_two,PMF,GAP,med,N/A,-19.33838485243305,
movies,eva_two,pop_two,NMF,GAP,med,N/A,-40.31701596703326,
movies,eva_two,pop_two,HPF,GAP,med,N/A,-13.35682827049152,
movies,eva_two,pop_two,MostPop,GAP,high,N/A,-2.469318809192305,
movies,eva_two,pop_two,UserKNN,GAP,high,N/A,-11.576460420375971,
movies,eva_two,pop_two,ItemKNN,GAP,high,N/A,-12.790384580042543,
movies,eva_two,pop_two,PMF,GAP,high,N/A,-2.6666356618219176,
movies,eva_two,pop_two,NMF,GAP,high,N/A,-10.93462308754037,
movies,eva_two,pop_two,HPF,GAP,high,N/A,-1.0863886680380586,
movies,eva_two,pop_two,MostPop,NDCG_TTEST,N/A,low-med,,5.6601217620583616e-11
movies,eva_two,pop_two,UserKNN,NDCG_TTEST,N/A,low-med,,0.0003407629675886
movies,eva_two,pop_two,ItemKNN,NDCG_TTEST,N/A,low-med,,0.0162018295314093
movies,eva_two,pop_two,PMF,NDCG_TTEST,N/A,low-med,,3.979121408006545e-06
movies,eva_two,pop_two,NMF,NDCG_TTEST,N/A,low-med,,0.0046391648136121
movies,eva_two,pop_two,HPF,NDCG_TTEST,N/A,low-med,,4.2905658089323776e-09
movies,eva_two,pop_two,MostPop,NDCG_TTEST,N/A,low-high,,5.892631030409146e-19
movies,eva_two,pop_two,UserKNN,NDCG_TTEST,N/A,low-high,,2.818618270190605e-08
movies,eva_two,pop_two,ItemKNN,NDCG_TTEST,N/A,low-high,,1.5659652769529853e-05
movies,eva_two,pop_two,PMF,NDCG_TTEST,N/A,low-high,,6.04627628942523e-20
movies,eva_two,pop_two,NMF,NDCG_TTEST,N/A,low-high,,5.371466832316691e-07
movies,eva_two,pop_two,HPF,NDCG_TTEST,N/A,low-high,,1.1650766662882134e-22
movies,eva_two,pop_two,MostPop,NDCG_TTEST,N/A,med-high,,7.933259333321306e-06
movies,eva_two,pop_two,UserKNN,NDCG_TTEST,N/A,med-high,,0.0008134767046618
movies,eva_two,pop_two,ItemKNN,NDCG_TTEST,N/A,med-high,,0.0027150300102003
movies,eva_two,pop_two,PMF,NDCG_TTEST,N/A,med-high,,3.2450160743261426e-12
movies,eva_two,pop_two,NMF,NDCG_TTEST,N/A,med-high,,0.0005684361978785
movies,eva_two,pop_two,HPF,NDCG_TTEST,N/A,med-high,,8.590288281494437e-11
movies,eva_two,pop_two,MostPop,GAP_TTEST,N/A,low-med,,9.987138708126453e-40
movies,eva_two,pop_two,UserKNN,GAP_TTEST,N/A,low-med,,1.2503294091615237e-58
movies,eva_two,pop_two,ItemKNN,GAP_TTEST,N/A,low-med,,3.179228463965368e-56
movies,eva_two,pop_two,PMF,GAP_TTEST,N/A,low-med,,4.444875688423942e-51
movies,eva_two,pop_two,NMF,GAP_TTEST,N/A,low-med,,8.515219252803165e-62
movies,eva_two,pop_two,HPF,GAP_TTEST,N/A,low-med,,1.2687436381456948e-65
movies,eva_two,pop_two,MostPop,GAP_TTEST,N/A,low-high,,2.0840883283383054e-96
movies,eva_two,pop_two,UserKNN,GAP_TTEST,N/A,low-high,,1.9042951129783398e-220
movies,eva_two,pop_two,ItemKNN,GAP_TTEST,N/A,low-high,,1.2442916506949064e-219
movies,eva_two,pop_two,PMF,GAP_TTEST,N/A,low-high,,6.236482356779647e-136
movies,eva_two,pop_two,NMF,GAP_TTEST,N/A,low-high,,1.7051008811030849e-223
movies,eva_two,pop_two,HPF,GAP_TTEST,N/A,low-high,,1.049178975681687e-127
movies,eva_two,pop_two,MostPop,GAP_TTEST,N/A,med-high,,4.018829143587613e-38
movies,eva_two,pop_two,UserKNN,GAP_TTEST,N/A,med-high,,7.546982198669626e-133
movies,eva_two,pop_two,ItemKNN,GAP_TTEST,N/A,med-high,,2.2474078398650847e-134
movies,eva_two,pop_two,PMF,GAP_TTEST,N/A,med-high,,7.692137383873356e-63
movies,eva_two,pop_two,NMF,GAP_TTEST,N/A,med-high,,4.584014770805192e-132
movies,eva_two,pop_two,HPF,GAP_TTEST,N/A,med-high,,7.980535737497735e-39
movies,eva_two,pop_four,MostPop,NDCG,low,N/A,0.9214042285905204,
movies,eva_two,pop_four,UserKNN,NDCG,low,N/A,0.9087753297933152,
movies,eva_two,pop_four,ItemKNN,NDCG,low,N/A,0.9066191025502846,
movies,eva_two,pop_four,PMF,NDCG,low,N/A,0.9178677662426982,
movies,eva_two,pop_four,NMF,NDCG,low,N/A,0.908629960472512,
movies,eva_two,pop_four,HPF,NDCG,low,N/A,0.9207096293774868,
movies,eva_two,pop_four,MostPop,NDCG,med,N/A,0.9161423244170402,
movies,eva_two,pop_four,UserKNN,NDCG,med,N/A,0.9067706176472456,
movies,eva_two,pop_four,ItemKNN,NDCG,med,N/A,0.905633997097444,
movies,eva_two,pop_four,PMF,NDCG,med,N/A,0.9133279044577832,
movies,eva_two,pop_four,NMF,NDCG,med,N/A,0.9078624537919008,
movies,eva_two,pop_four,HPF,NDCG,med,N/A,0.9155784081345968,
movies,eva_two,pop_four,MostPop,NDCG,high,N/A,0.9092274549520672,
movies,eva_two,pop_four,UserKNN,NDCG,high,N/A,0.9035444877929388,
movies,eva_two,pop_four,ItemKNN,NDCG,high,N/A,0.9039015636300712,
movies,eva_two,pop_four,PMF,NDCG,high,N/A,0.9095378387265144,
movies,eva_two,pop_four,NMF,NDCG,high,N/A,0.9040062659154744,
movies,eva_two,pop_four,HPF,NDCG,high,N/A,0.9101566174843496,
movies,eva_two,pop_four,MostPop,GAP,low,N/A,-6.598217091854655,
movies,eva_two,pop_four,UserKNN,GAP,low,N/A,-21.10560560184412,
movies,eva_two,pop_four,ItemKNN,GAP,low,N/A,-22.89155505971102,
movies,eva_two,pop_four,PMF,GAP,low,N/A,-7.64230085469494,
movies,eva_two,pop_four,NMF,GAP,low,N/A,-20.10019132127057,
movies,eva_two,pop_four,HPF,GAP,low,N/A,-5.141442085635821,
movies,eva_two,pop_four,MostPop,GAP,med,N/A,-15.098855261126475,
movies,eva_two,pop_four,UserKNN,GAP,med,N/A,-40.92159554874898,
movies,eva_two,pop_four,ItemKNN,GAP,med,N/A,-42.75459592924307,
movies,eva_two,pop_four,PMF,GAP,med,N/A,-19.69472039445147,
movies,eva_two,pop_four,NMF,GAP,med,N/A,-39.910659793089856,
movies,eva_two,pop_four,HPF,GAP,med,N/A,-14.341925884365708,
movies,eva_two,pop_four,MostPop,GAP,high,N/A,-15.822045091964462,
movies,eva_two,pop_four,UserKNN,GAP,high,N/A,-38.26136609104061,
movies,eva_two,pop_four,ItemKNN,GAP,high,N/A,-39.49577059473936,
movies,eva_two,pop_four,PMF,GAP,high,N/A,-21.120728439497604,
movies,eva_two,pop_four,NMF,GAP,high,N/A,-37.759805728127766,
movies,eva_two,pop_four,HPF,GAP,high,N/A,-16.796345508467002,
movies,eva_two,pop_four,MostPop,NDCG_TTEST,N/A,low-med,,0.0052429299467695
movies,eva_two,pop_four,UserKNN,NDCG_TTEST,N/A,low-med,,0.3282998948217249
movies,eva_two,pop_four,ItemKNN,NDCG_TTEST,N/A,low-med,,0.636857709305767
movies,eva_two,pop_four,PMF,NDCG_TTEST,N/A,low-med,,0.0185196393651288
movies,eva_two,pop_four,NMF,NDCG_TTEST,N/A,low-med,,0.707609072602214
movies,eva_two,pop_four,HPF,NDCG_TTEST,N/A,low-med,,0.0066862459537613
movies,eva_two,pop_four,MostPop,NDCG_TTEST,N/A,low-high,,7.857459777944099e-07
movies,eva_two,pop_four,UserKNN,NDCG_TTEST,N/A,low-high,,0.0520831441248173
movies,eva_two,pop_four,ItemKNN,NDCG_TTEST,N/A,low-high,,0.3182738899148468
movies,eva_two,pop_four,PMF,NDCG_TTEST,N/A,low-high,,0.0009414414050665
movies,eva_two,pop_four,NMF,NDCG_TTEST,N/A,low-high,,0.0842128998985679
movies,eva_two,pop_four,HPF,NDCG_TTEST,N/A,low-high,,2.159123322853109e-05
movies,eva_two,pop_four,MostPop,NDCG_TTEST,N/A,med-high,,0.0008463554066987
movies,eva_two,pop_four,UserKNN,NDCG_TTEST,N/A,med-high,,0.1537435266511838
movies,eva_two,pop_four,ItemKNN,NDCG_TTEST,N/A,med-high,,0.4484341455904994
movies,eva_two,pop_four,PMF,NDCG_TTEST,N/A,med-high,,0.073239219936688
movies,eva_two,pop_four,NMF,NDCG_TTEST,N/A,med-high,,0.0882626205257419
movies,eva_two,pop_four,HPF,NDCG_TTEST,N/A,med-high,,0.0094535810049683
movies,eva_two,pop_four,MostPop,GAP_TTEST,N/A,low-med,,3.874143889807201e-13
movies,eva_two,pop_four,UserKNN,GAP_TTEST,N/A,low-med,,9.621516801974591e-44
movies,eva_two,pop_four,ItemKNN,GAP_TTEST,N/A,low-med,,1.093053429096228e-42
movies,eva_two,pop_four,PMF,GAP_TTEST,N/A,low-med,,1.0413119759220515e-22
movies,eva_two,pop_four,NMF,GAP_TTEST,N/A,low-med,,1.6151466595027132e-44
movies,eva_two,pop_four,HPF,GAP_TTEST,N/A,low-med,,6.971717664759127e-15
movies,eva_two,pop_four,MostPop,GAP_TTEST,N/A,low-high,,1.5182339480385374e-07
movies,eva_two,pop_four,UserKNN,GAP_TTEST,N/A,low-high,,2.1245472582982928e-16
movies,eva_two,pop_four,ItemKNN,GAP_TTEST,N/A,low-high,,3.049305605774021e-15
movies,eva_two,pop_four,PMF,GAP_TTEST,N/A,low-high,,5.138896898247688e-13
movies,eva_two,pop_four,NMF,GAP_TTEST,N/A,low-high,,1.8741953602888698e-17
movies,eva_two,pop_four,HPF,GAP_TTEST,N/A,low-high,,1.0157592131607359e-10
movies,eva_two,pop_four,MostPop,GAP_TTEST,N/A,med-high,,0.6498107671306901
movies,eva_two,pop_four,UserKNN,GAP_TTEST,N/A,med-high,,0.1568134856815221
movies,eva_two,pop_four,ItemKNN,GAP_TTEST,N/A,med-high,,0.0836502382923867
movies,eva_two,pop_four,PMF,GAP_TTEST,N/A,med-high,,0.4034868989194428
movies,eva_two,pop_four,NMF,GAP_TTEST,N/A,med-high,,0.2505521280642531
movies,eva_two,pop_four,HPF,GAP_TTEST,N/A,med-high,,0.1368311578807428
movies,eva_three,pop_one,MostPop,NDCG,low,N/A,0.171153295354193,
movies,eva_three,pop_one,UserKNN,NDCG,low,N/A,0.0003565203295309,
movies,eva_three,pop_one,ItemKNN,NDCG,low,N/A,0.0,
movies,eva_three,pop_one,PMF,NDCG,low,N/A,0.0,
movies,eva_three,pop_one,NMF,NDCG,low,N/A,0.0,
movies,eva_three,pop_one,HPF,NDCG,low,N/A,0.1097817382458233,
movies,eva_three,pop_one,MostPop,NDCG,med,N/A,0.1123459503450138,
movies,eva_three,pop_one,UserKNN,NDCG,med,N/A,0.0,
movies,eva_three,pop_one,ItemKNN,NDCG,med,N/A,0.0,
movies,eva_three,pop_one,PMF,NDCG,med,N/A,0.0,
movies,eva_three,pop_one,NMF,NDCG,med,N/A,0.0,
movies,eva_three,pop_one,HPF,NDCG,med,N/A,0.0737326239104941,
movies,eva_three,pop_one,MostPop,NDCG,high,N/A,0.0582640818991022,
movies,eva_three,pop_one,UserKNN,NDCG,high,N/A,0.0,
movies,eva_three,pop_one,ItemKNN,NDCG,high,N/A,0.0,
movies,eva_three,pop_one,PMF,NDCG,high,N/A,0.0,
movies,eva_three,pop_one,NMF,NDCG,high,N/A,0.0,
movies,eva_three,pop_one,HPF,NDCG,high,N/A,0.0368271253552223,
movies,eva_three,pop_one,MostPop,GAP,low,N/A,11.344406737249258,
movies,eva_three,pop_one,UserKNN,GAP,low,N/A,-99.83568465174456,
movies,eva_three,pop_one,ItemKNN,GAP,low,N/A,-99.84219382345536,
movies,eva_three,pop_one,PMF,GAP,low,N/A,-99.67370397716316,
