domain,evaluation_strategy,popularity_notion,algorithm,metric_type,user_group,comparison_group,value,p_value
music,eva_three,pop_two,MostPop,NDCG_TTEST,N/A,med-high,,4.981970084538646e-07
music,eva_three,pop_two,UserKNN,NDCG_TTEST,N/A,med-high,,0.02136611520881
music,eva_three,pop_two,ItemKNN,NDCG_TTEST,N/A,med-high,,0.2996626000068685
music,eva_three,pop_two,PMF,NDCG_TTEST,N/A,med-high,,0.0406789240054592
music,eva_three,pop_two,NMF,NDCG_TTEST,N/A,med-high,,2.1451361135654495e-12
music,eva_three,pop_two,HPF,NDCG_TTEST,N/A,med-high,,0.7302003180411737
music,eva_three,pop_two,MostPop,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,low-med,,4.810303833304464e-41
music,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,low-med,,2.432947478813973e-09
music,eva_three,pop_two,PMF,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_two,NMF,GAP_TTEST,N/A,low-med,,2.8485057270838663e-185
music,eva_three,pop_two,HPF,GAP_TTEST,N/A,low-med,,1.3934761474631587e-06
music,eva_three,pop_two,MostPop,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,low-high,,1.9768037204803188e-67
music,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,low-high,,7.035909114553398e-18
music,eva_three,pop_two,PMF,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_two,NMF,GAP_TTEST,N/A,low-high,,3.5604796273629983e-280
music,eva_three,pop_two,HPF,GAP_TTEST,N/A,low-high,,1.5572037619625834e-22
music,eva_three,pop_two,MostPop,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_two,UserKNN,GAP_TTEST,N/A,med-high,,3.754973474500887e-51
music,eva_three,pop_two,ItemKNN,GAP_TTEST,N/A,med-high,,2.1914164108942147e-07
music,eva_three,pop_two,PMF,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_two,NMF,GAP_TTEST,N/A,med-high,,9.767178971836687e-272
music,eva_three,pop_two,HPF,GAP_TTEST,N/A,med-high,,5.028011078134194e-16
music,eva_three,pop_four,MostPop,NDCG,low,N/A,0.3831081539227984,
music,eva_three,pop_four,UserKNN,NDCG,low,N/A,0.0048545370096403,
music,eva_three,pop_four,ItemKNN,NDCG,low,N/A,0.0315809620632333,
music,eva_three,pop_four,PMF,NDCG,low,N/A,0.0073545370096403,
music,eva_three,pop_four,NMF,NDCG,low,N/A,0.0040773243839286,
music,eva_three,pop_four,HPF,NDCG,low,N/A,0.4646144972403124,
music,eva_three,pop_four,MostPop,NDCG,med,N/A,0.3279463286701653,
music,eva_three,pop_four,UserKNN,NDCG,med,N/A,0.0147773447953577,
music,eva_three,pop_four,ItemKNN,NDCG,med,N/A,0.0260899470981044,
music,eva_three,pop_four,PMF,NDCG,med,N/A,0.0148601361156464,
music,eva_three,pop_four,NMF,NDCG,med,N/A,0.0150795603473118,
music,eva_three,pop_four,HPF,NDCG,med,N/A,0.4469657690958314,
music,eva_three,pop_four,MostPop,NDCG,high,N/A,0.1588304897249865,
music,eva_three,pop_four,UserKNN,NDCG,high,N/A,0.0104198471493404,
music,eva_three,pop_four,ItemKNN,NDCG,high,N/A,0.0218951765340788,
music,eva_three,pop_four,PMF,NDCG,high,N/A,0.0165119288103057,
music,eva_three,pop_four,NMF,NDCG,high,N/A,0.0143365154181834,
music,eva_three,pop_four,HPF,NDCG,high,N/A,0.3529101032401382,
music,eva_three,pop_four,MostPop,GAP,low,N/A,239.6492613755272,
music,eva_three,pop_four,UserKNN,GAP,low,N/A,-87.50820384234922,
music,eva_three,pop_four,ItemKNN,GAP,low,N/A,-76.92426451560522,
music,eva_three,pop_four,PMF,GAP,low,N/A,-86.53668750688897,
music,eva_three,pop_four,NMF,GAP,low,N/A,-89.66983609827285,
music,eva_three,pop_four,HPF,GAP,low,N/A,86.80759352257296,
music,eva_three,pop_four,MostPop,GAP,med,N/A,367.0863939132186,
music,eva_three,pop_four,UserKNN,GAP,med,N/A,-83.34947068481551,
music,eva_three,pop_four,ItemKNN,GAP,med,N/A,-67.72564354522561,
music,eva_three,pop_four,PMF,GAP,med,N/A,-81.85564066777454,
music,eva_three,pop_four,NMF,GAP,med,N/A,-85.85851505722361,
music,eva_three,pop_four,HPF,GAP,med,N/A,98.23258568275668,
music,eva_three,pop_four,MostPop,GAP,high,N/A,641.112969846098,
music,eva_three,pop_four,UserKNN,GAP,high,N/A,-73.99231888793105,
music,eva_three,pop_four,ItemKNN,GAP,high,N/A,-52.12788741938662,
music,eva_three,pop_four,PMF,GAP,high,N/A,-72.34490826018155,
music,eva_three,pop_four,NMF,GAP,high,N/A,-78.27467305709908,
music,eva_three,pop_four,HPF,GAP,high,N/A,104.21795411592332,
music,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,low-med,,2.085816994986937e-05
music,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,low-med,,0.0005870543716912
music,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,low-med,,0.3544965172521286
music,eva_three,pop_four,PMF,NDCG_TTEST,N/A,low-med,,0.042715709638264
music,eva_three,pop_four,NMF,NDCG_TTEST,N/A,low-med,,0.0004254844559018
music,eva_three,pop_four,HPF,NDCG_TTEST,N/A,low-med,,0.1284991265452852
music,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,low-high,,2.2665266944662345e-44
music,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,low-high,,0.0865944819842609
music,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,low-high,,0.1631238846225717
music,eva_three,pop_four,PMF,NDCG_TTEST,N/A,low-high,,0.0502837768966674
music,eva_three,pop_four,NMF,NDCG_TTEST,N/A,low-high,,0.0074500690919272
music,eva_three,pop_four,HPF,NDCG_TTEST,N/A,low-high,,1.457791873996724e-12
music,eva_three,pop_four,MostPop,NDCG_TTEST,N/A,med-high,,1.1475512491206197e-38
music,eva_three,pop_four,UserKNN,NDCG_TTEST,N/A,med-high,,0.2031993243839222
music,eva_three,pop_four,ItemKNN,NDCG_TTEST,N/A,med-high,,0.4272697327450611
music,eva_three,pop_four,PMF,NDCG_TTEST,N/A,med-high,,0.694401850521061
music,eva_three,pop_four,NMF,NDCG_TTEST,N/A,med-high,,0.8462851878432078
music,eva_three,pop_four,HPF,NDCG_TTEST,N/A,med-high,,4.872059648667137e-12
music,eva_three,pop_four,MostPop,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,low-med,,1.2658156421375306e-29
music,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,low-med,,7.886078317581779e-09
music,eva_three,pop_four,PMF,GAP_TTEST,N/A,low-med,,0.0
music,eva_three,pop_four,NMF,GAP_TTEST,N/A,low-med,,5.804101399765635e-159
music,eva_three,pop_four,HPF,GAP_TTEST,N/A,low-med,,0.0011821612495726
music,eva_three,pop_four,MostPop,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,low-high,,7.979531516656181e-56
music,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,low-high,,6.210583852115695e-19
music,eva_three,pop_four,PMF,GAP_TTEST,N/A,low-high,,0.0
music,eva_three,pop_four,NMF,GAP_TTEST,N/A,low-high,,1.063784312487381e-253
music,eva_three,pop_four,HPF,GAP_TTEST,N/A,low-high,,0.0010231959022554
music,eva_three,pop_four,MostPop,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_four,UserKNN,GAP_TTEST,N/A,med-high,,1.1514642338246314e-30
music,eva_three,pop_four,ItemKNN,GAP_TTEST,N/A,med-high,,4.309546355045845e-09
music,eva_three,pop_four,PMF,GAP_TTEST,N/A,med-high,,0.0
music,eva_three,pop_four,NMF,GAP_TTEST,N/A,med-high,,6.330096396493855e-157
music,eva_three,pop_four,HPF,GAP_TTEST,N/A,med-high,,0.2276289887103537
movies,eva_two,pop_one,MostPop,NDCG,low,N/A,0.9295900735370328,
movies,eva_two,pop_one,UserKNN,NDCG,low,N/A,0.9369658318697016,
movies,eva_two,pop_one,ItemKNN,NDCG,low,N/A,0.9372068291178968,
movies,eva_two,pop_one,PMF,NDCG,low,N/A,0.9442321836324676,
movies,eva_two,pop_one,NMF,NDCG,low,N/A,0.9362922321165624,
movies,eva_two,pop_one,HPF,NDCG,low,N/A,0.932346386864481,
movies,eva_two,pop_one,MostPop,NDCG,med,N/A,0.935540498646872,
movies,eva_two,pop_one,UserKNN,NDCG,med,N/A,0.9413677311373504,
movies,eva_two,pop_one,ItemKNN,NDCG,med,N/A,0.9409597454114536,
movies,eva_two,pop_one,PMF,NDCG,med,N/A,0.9468748338944848,
movies,eva_two,pop_one,NMF,NDCG,med,N/A,0.9411074884182578,
movies,eva_two,pop_one,HPF,NDCG,med,N/A,0.9379480127059534,
movies,eva_two,pop_one,MostPop,NDCG,high,N/A,0.937075060468538,
movies,eva_two,pop_one,UserKNN,NDCG,high,N/A,0.9418807998523157,
movies,eva_two,pop_one,ItemKNN,NDCG,high,N/A,0.9399947987084528,
movies,eva_two,pop_one,PMF,NDCG,high,N/A,0.94448140022439,
movies,eva_two,pop_one,NMF,NDCG,high,N/A,0.9428610184254674,
movies,eva_two,pop_one,HPF,NDCG,high,N/A,0.9369407991352297,
movies,eva_two,pop_one,MostPop,GAP,low,N/A,112.86913134011836,
movies,eva_two,pop_one,UserKNN,GAP,low,N/A,44.41602974442792,
movies,eva_two,pop_one,ItemKNN,GAP,low,N/A,55.29434022113205,
movies,eva_two,pop_one,PMF,GAP,low,N/A,44.95396901119531,
movies,eva_two,pop_one,NMF,GAP,low,N/A,50.79108460342256,
movies,eva_two,pop_one,HPF,GAP,low,N/A,59.63492998829063,
movies,eva_two,pop_one,MostPop,GAP,med,N/A,58.88813250447967,
movies,eva_two,pop_one,UserKNN,GAP,med,N/A,25.92558192366129,
movies,eva_two,pop_one,ItemKNN,GAP,med,N/A,22.63320402078255,
movies,eva_two,pop_one,PMF,GAP,med,N/A,26.03760901874604,
movies,eva_two,pop_one,NMF,GAP,med,N/A,28.807216142276182,
movies,eva_two,pop_one,HPF,GAP,med,N/A,41.37904116659611,
movies,eva_two,pop_one,MostPop,GAP,high,N/A,21.590086238513425,
movies,eva_two,pop_one,UserKNN,GAP,high,N/A,10.321859992991188,
movies,eva_two,pop_one,ItemKNN,GAP,high,N/A,7.245164625984988,
movies,eva_two,pop_one,PMF,GAP,high,N/A,11.052056962521162,
movies,eva_two,pop_one,NMF,GAP,high,N/A,11.841839718669425,
movies,eva_two,pop_one,HPF,GAP,high,N/A,16.821350368809124,
movies,eva_two,pop_one,MostPop,NDCG_TTEST,N/A,low-med,,0.0004688285945141
movies,eva_two,pop_one,UserKNN,NDCG_TTEST,N/A,low-med,,0.0090429153767568
movies,eva_two,pop_one,ItemKNN,NDCG_TTEST,N/A,low-med,,0.0283066148338225
movies,eva_two,pop_one,PMF,NDCG_TTEST,N/A,low-med,,0.1039089216357961
movies,eva_two,pop_one,NMF,NDCG_TTEST,N/A,low-med,,0.0052920270046763
movies,eva_two,pop_one,HPF,NDCG_TTEST,N/A,low-med,,0.0009644321021702
movies,eva_two,pop_one,MostPop,NDCG_TTEST,N/A,low-high,,0.0002729376023636
movies,eva_two,pop_one,UserKNN,NDCG_TTEST,N/A,low-high,,0.0152562627151329
movies,eva_two,pop_one,ItemKNN,NDCG_TTEST,N/A,low-high,,0.172932528141832
movies,eva_two,pop_one,PMF,NDCG_TTEST,N/A,low-high,,0.8994600302614209
movies,eva_two,pop_one,NMF,NDCG_TTEST,N/A,low-high,,0.0014218750745362
movies,eva_two,pop_one,HPF,NDCG_TTEST,N/A,low-high,,0.0279904523971106
movies,eva_two,pop_one,MostPop,NDCG_TTEST,N/A,med-high,,0.3379506947185223
movies,eva_two,pop_one,UserKNN,NDCG_TTEST,N/A,med-high,,0.7434012749283742
movies,eva_two,pop_one,ItemKNN,NDCG_TTEST,N/A,med-high,,0.5407002016372129
movies,eva_two,pop_one,PMF,NDCG_TTEST,N/A,med-high,,0.1214676244263148
movies,eva_two,pop_one,NMF,NDCG_TTEST,N/A,med-high,,0.2653191676875061
movies,eva_two,pop_one,HPF,NDCG_TTEST,N/A,med-high,,0.5442316323618133
movies,eva_two,pop_one,MostPop,GAP_TTEST,N/A,low-med,,1.1346112865754286e-70
movies,eva_two,pop_one,UserKNN,GAP_TTEST,N/A,low-med,,1.4259905584442329e-27
movies,eva_two,pop_one,ItemKNN,GAP_TTEST,N/A,low-med,,4.3984201168931404e-54
movies,eva_two,pop_one,PMF,GAP_TTEST,N/A,low-med,,1.1109377849321893e-23
movies,eva_two,pop_one,NMF,GAP_TTEST,N/A,low-med,,1.4393358275442356e-33
movies,eva_two,pop_one,HPF,GAP_TTEST,N/A,low-med,,3.561727419394514e-20
movies,eva_two,pop_one,MostPop,GAP_TTEST,N/A,low-high,,1.0313730481169109e-167
movies,eva_two,pop_one,UserKNN,GAP_TTEST,N/A,low-high,,6.762552930903465e-78
movies,eva_two,pop_one,ItemKNN,GAP_TTEST,N/A,low-high,,3.982696484963444e-102
movies,eva_two,pop_one,PMF,GAP_TTEST,N/A,low-high,,1.5197973981593204e-64
movies,eva_two,pop_one,NMF,GAP_TTEST,N/A,low-high,,2.674157774026784e-88
movies,eva_two,pop_one,HPF,GAP_TTEST,N/A,low-high,,1.1303731657383481e-89
movies,eva_two,pop_one,MostPop,GAP_TTEST,N/A,med-high,,1.1296217328513468e-175
movies,eva_two,pop_one,UserKNN,GAP_TTEST,N/A,med-high,,2.300586853770013e-58
movies,eva_two,pop_one,ItemKNN,GAP_TTEST,N/A,med-high,,6.782075063495877e-55
movies,eva_two,pop_one,PMF,GAP_TTEST,N/A,med-high,,5.9238513175682894e-49
movies,eva_two,pop_one,NMF,GAP_TTEST,N/A,med-high,,1.4832785990878768e-63
movies,eva_two,pop_one,HPF,GAP_TTEST,N/A,med-high,,2.0542029976975848e-104
movies,eva_two,pop_two,MostPop,NDCG,low,N/A,0.9303706094724056,
movies,eva_two,pop_two,UserKNN,NDCG,low,N/A,0.9385943291497028,
movies,eva_two,pop_two,ItemKNN,NDCG,low,N/A,0.9391459241955988,
movies,eva_two,pop_two,PMF,NDCG,low,N/A,0.9458948241590652,
movies,eva_two,pop_two,NMF,NDCG,low,N/A,0.9372859465208292,
movies,eva_two,pop_two,HPF,NDCG,low,N/A,0.9332767227983296,
movies,eva_two,pop_two,MostPop,NDCG,med,N/A,0.9351053107138928,
movies,eva_two,pop_two,UserKNN,NDCG,med,N/A,0.9408861235032429,
movies,eva_two,pop_two,ItemKNN,NDCG,med,N/A,0.9405542896707264,
movies,eva_two,pop_two,PMF,NDCG,med,N/A,0.9460918405037082,
movies,eva_two,pop_two,NMF,NDCG,med,N/A,0.9408798419506802,
movies,eva_two,pop_two,HPF,NDCG,med,N/A,0.9369767081046144,
movies,eva_two,pop_two,MostPop,NDCG,high,N/A,0.9376090523038764,
movies,eva_two,pop_two,UserKNN,NDCG,high,N/A,0.941697794802156,
movies,eva_two,pop_two,ItemKNN,NDCG,high,N/A,0.9392658617914396,
movies,eva_two,pop_two,PMF,NDCG,high,N/A,0.9451627380182837,
movies,eva_two,pop_two,NMF,NDCG,high,N/A,0.9425553136904656,
movies,eva_two,pop_two,HPF,NDCG,high,N/A,0.9389316285428538,
movies,eva_two,pop_two,MostPop,GAP,low,N/A,127.20658663345338,
movies,eva_two,pop_two,UserKNN,GAP,low,N/A,50.227036745087936,
movies,eva_two,pop_two,ItemKNN,GAP,low,N/A,63.76214047071843,
movies,eva_two,pop_two,PMF,GAP,low,N/A,52.491420217295214,
movies,eva_two,pop_two,NMF,GAP,low,N/A,57.18360458593388,
movies,eva_two,pop_two,HPF,GAP,low,N/A,69.25091492094867,
movies,eva_two,pop_two,MostPop,GAP,med,N/A,59.4655543001554,
movies,eva_two,pop_two,UserKNN,GAP,med,N/A,26.151126348962663,
movies,eva_two,pop_two,ItemKNN,GAP,med,N/A,21.98835726230925,
movies,eva_two,pop_two,PMF,GAP,med,N/A,26.04572366550679,
movies,eva_two,pop_two,NMF,GAP,med,N/A,29.229656664206,
movies,eva_two,pop_two,HPF,GAP,med,N/A,41.838109891270136,
movies,eva_two,pop_two,MostPop,GAP,high,N/A,15.406459647711564,
movies,eva_two,pop_two,UserKNN,GAP,high,N/A,7.790683679000771,
movies,eva_two,pop_two,ItemKNN,GAP,high,N/A,5.448109144046682,
movies,eva_two,pop_two,PMF,GAP,high,N/A,8.128683006014919,
movies,eva_two,pop_two,NMF,GAP,high,N/A,8.699026070195734,
movies,eva_two,pop_two,HPF,GAP,high,N/A,12.277707194760474,
movies,eva_two,pop_two,MostPop,NDCG_TTEST,N/A,low-med,,0.0049413871548298
movies,eva_two,pop_two,UserKNN,NDCG_TTEST,N/A,low-med,,0.1627499027963148
movies,eva_two,pop_two,ItemKNN,NDCG_TTEST,N/A,low-med,,0.3965054268737099
movies,eva_two,pop_two,PMF,NDCG_TTEST,N/A,low-med,,0.9020277853847708
movies,eva_two,pop_two,NMF,NDCG_TTEST,N/A,low-med,,0.0342371126576139
movies,eva_two,pop_two,HPF,NDCG_TTEST,N/A,low-med,,0.026556662431766
movies,eva_two,pop_two,MostPop,NDCG_TTEST,N/A,low-high,,0.0005264984508598
movies,eva_two,pop_two,UserKNN,NDCG_TTEST,N/A,low-high,,0.124863143172564
movies,eva_two,pop_two,ItemKNN,NDCG_TTEST,N/A,low-high,,0.9535592713808724
movies,eva_two,pop_two,PMF,NDCG_TTEST,N/A,low-high,,0.7125005467538861
movies,eva_two,pop_two,NMF,NDCG_TTEST,N/A,low-high,,0.0103864358659191
movies,eva_two,pop_two,HPF,NDCG_TTEST,N/A,low-high,,0.0064465621600449
movies,eva_two,pop_two,MostPop,NDCG_TTEST,N/A,med-high,,0.1291283188998939
movies,eva_two,pop_two,UserKNN,NDCG_TTEST,N/A,med-high,,0.6143150115319496
movies,eva_two,pop_two,ItemKNN,NDCG_TTEST,N/A,med-high,,0.433109247129692
movies,eva_two,pop_two,PMF,NDCG_TTEST,N/A,med-high,,0.557571034667036
movies,eva_two,pop_two,NMF,NDCG_TTEST,N/A,med-high,,0.2960284123514355
movies,eva_two,pop_two,HPF,NDCG_TTEST,N/A,med-high,,0.2429546325623585
movies,eva_two,pop_two,MostPop,GAP_TTEST,N/A,low-med,,1.829092652998953e-99
movies,eva_two,pop_two,UserKNN,GAP_TTEST,N/A,low-med,,6.596365323696972e-43
movies,eva_two,pop_two,ItemKNN,GAP_TTEST,N/A,low-med,,8.441884977267479e-79
movies,eva_two,pop_two,PMF,GAP_TTEST,N/A,low-med,,4.167816786865298e-40
movies,eva_two,pop_two,NMF,GAP_TTEST,N/A,low-med,,5.4389428671228685e-50
movies,eva_two,pop_two,HPF,GAP_TTEST,N/A,low-med,,1.9737825661614154e-38
movies,eva_two,pop_two,MostPop,GAP_TTEST,N/A,low-high,,6.71317256748516e-218
movies,eva_two,pop_two,UserKNN,GAP_TTEST,N/A,low-high,,2.2048983851593006e-110
movies,eva_two,pop_two,ItemKNN,GAP_TTEST,N/A,low-high,,5.443508927911901e-134
movies,eva_two,pop_two,PMF,GAP_TTEST,N/A,low-high,,2.0507617021972654e-96
movies,eva_two,pop_two,NMF,GAP_TTEST,N/A,low-high,,8.487656833710431e-125
movies,eva_two,pop_two,HPF,GAP_TTEST,N/A,low-high,,7.45707486568808e-135
movies,eva_two,pop_two,MostPop,GAP_TTEST,N/A,med-high,,2.3635199772810456e-241
movies,eva_two,pop_two,UserKNN,GAP_TTEST,N/A,med-high,,2.5808542338147172e-79
movies,eva_two,pop_two,ItemKNN,GAP_TTEST,N/A,med-high,,3.8162829339560106e-64
movies,eva_two,pop_two,PMF,GAP_TTEST,N/A,med-high,,2.3156469027613647e-69
movies,eva_two,pop_two,NMF,GAP_TTEST,N/A,med-high,,4.4696436725780667e-91
movies,eva_two,pop_two,HPF,GAP_TTEST,N/A,med-high,,6.713058309154196e-148
movies,eva_two,pop_four,MostPop,NDCG,low,N/A,0.933482474167947,
movies,eva_two,pop_four,UserKNN,NDCG,low,N/A,0.93805935224139,
movies,eva_two,pop_four,ItemKNN,NDCG,low,N/A,0.9350373359223638,
movies,eva_two,pop_four,PMF,NDCG,low,N/A,0.9414039962553736,
movies,eva_two,pop_four,NMF,NDCG,low,N/A,0.9396568278196528,
movies,eva_two,pop_four,HPF,NDCG,low,N/A,0.934507394427532,
movies,eva_two,pop_four,MostPop,NDCG,med,N/A,0.9365538726573218,
movies,eva_two,pop_four,UserKNN,NDCG,med,N/A,0.9430947867667632,
movies,eva_two,pop_four,ItemKNN,NDCG,med,N/A,0.9431352473236604,
movies,eva_two,pop_four,PMF,NDCG,med,N/A,0.948852706240385,
movies,eva_two,pop_four,NMF,NDCG,med,N/A,0.9430008868126092,
movies,eva_two,pop_four,HPF,NDCG,med,N/A,0.9382330974703617,
movies,eva_two,pop_four,MostPop,NDCG,high,N/A,0.9301053300854748,
movies,eva_two,pop_four,UserKNN,NDCG,high,N/A,0.9355607280605388,
movies,eva_two,pop_four,ItemKNN,NDCG,high,N/A,0.9355793987597016,
movies,eva_two,pop_four,PMF,NDCG,high,N/A,0.9413238992914128,
movies,eva_two,pop_four,NMF,NDCG,high,N/A,0.9337747473435568,
movies,eva_two,pop_four,HPF,NDCG,high,N/A,0.9338902596963125,
movies,eva_two,pop_four,MostPop,GAP,low,N/A,26.50761309427015,
movies,eva_two,pop_four,UserKNN,GAP,low,N/A,12.97068536887137,
movies,eva_two,pop_four,ItemKNN,GAP,low,N/A,9.690050103051844,
movies,eva_two,pop_four,PMF,GAP,low,N/A,13.381526360746063,
movies,eva_two,pop_four,NMF,GAP,low,N/A,14.76489515458186,
movies,eva_two,pop_four,HPF,GAP,low,N/A,19.27519673156975,
movies,eva_two,pop_four,MostPop,GAP,med,N/A,63.443051314844446,
movies,eva_two,pop_four,UserKNN,GAP,med,N/A,27.65494864978236,
movies,eva_two,pop_four,ItemKNN,GAP,med,N/A,25.378534995362106,
movies,eva_two,pop_four,PMF,GAP,med,N/A,28.26916811151812,
movies,eva_two,pop_four,NMF,GAP,med,N/A,31.11969585726162,
movies,eva_two,pop_four,HPF,GAP,med,N/A,43.47666404270944,
movies,eva_two,pop_four,MostPop,GAP,high,N/A,71.14447405278537,
movies,eva_two,pop_four,UserKNN,GAP,high,N/A,27.446467641158907,
movies,eva_two,pop_four,ItemKNN,GAP,high,N/A,32.55279637357782,
movies,eva_two,pop_four,PMF,GAP,high,N/A,26.633622479793317,
movies,eva_two,pop_four,NMF,GAP,high,N/A,30.36877487619392,
movies,eva_two,pop_four,HPF,GAP,high,N/A,39.4082961872227,
movies,eva_two,pop_four,MostPop,NDCG_TTEST,N/A,low-med,,0.065476395625993
movies,eva_two,pop_four,UserKNN,NDCG_TTEST,N/A,low-med,,0.0019073521891871
movies,eva_two,pop_four,ItemKNN,NDCG_TTEST,N/A,low-med,,6.899429033178033e-07
movies,eva_two,pop_four,PMF,NDCG_TTEST,N/A,low-med,,2.337018136571643e-06
movies,eva_two,pop_four,NMF,NDCG_TTEST,N/A,low-med,,0.0334690036931275
movies,eva_two,pop_four,HPF,NDCG_TTEST,N/A,low-med,,0.026764801985512
movies,eva_two,pop_four,MostPop,NDCG_TTEST,N/A,low-high,,0.1140456003169307
movies,eva_two,pop_four,UserKNN,NDCG_TTEST,N/A,low-high,,0.2406976619513843
movies,eva_two,pop_four,ItemKNN,NDCG_TTEST,N/A,low-high,,0.8017527553222235
movies,eva_two,pop_four,PMF,NDCG_TTEST,N/A,low-high,,0.969372267168235
movies,eva_two,pop_four,NMF,NDCG_TTEST,N/A,low-high,,0.0065899348594502
movies,eva_two,pop_four,HPF,NDCG_TTEST,N/A,low-high,,0.7723034357149958
movies,eva_two,pop_four,MostPop,NDCG_TTEST,N/A,med-high,,0.0001756418584452
movies,eva_two,pop_four,UserKNN,NDCG_TTEST,N/A,med-high,,1.460224662082714e-05
movies,eva_two,pop_four,ItemKNN,NDCG_TTEST,N/A,med-high,,2.0528648282580145e-05
movies,eva_two,pop_four,PMF,NDCG_TTEST,N/A,med-high,,1.0469690465709402e-05
movies,eva_two,pop_four,NMF,NDCG_TTEST,N/A,med-high,,4.654658066737136e-07
movies,eva_two,pop_four,HPF,NDCG_TTEST,N/A,med-high,,0.0114947442604839
movies,eva_two,pop_four,MostPop,GAP_TTEST,N/A,low-med,,1.047116076591048e-121
movies,eva_two,pop_four,UserKNN,GAP_TTEST,N/A,low-med,,4.3440416497067493e-36
movies,eva_two,pop_four,ItemKNN,GAP_TTEST,N/A,low-med,,1.4410211479477331e-40
movies,eva_two,pop_four,PMF,GAP_TTEST,N/A,low-med,,1.0489588268981954e-33
movies,eva_two,pop_four,NMF,GAP_TTEST,N/A,low-med,,2.2666988007750334e-41
movies,eva_two,pop_four,HPF,GAP_TTEST,N/A,low-med,,1.5085668651300997e-71
movies,eva_two,pop_four,MostPop,GAP_TTEST,N/A,low-high,,5.636082624827893e-71
movies,eva_two,pop_four,UserKNN,GAP_TTEST,N/A,low-high,,1.510011766778795e-17
movies,eva_two,pop_four,ItemKNN,GAP_TTEST,N/A,low-high,,1.384041654419665e-35
movies,eva_two,pop_four,PMF,GAP_TTEST,N/A,low-high,,7.436022022346118e-14
movies,eva_two,pop_four,NMF,GAP_TTEST,N/A,low-high,,2.054662645486096e-19
movies,eva_two,pop_four,HPF,GAP_TTEST,N/A,low-high,,1.5835604778170016e-26
movies,eva_two,pop_four,MostPop,GAP_TTEST,N/A,med-high,,0.0005320409352583
movies,eva_two,pop_four,UserKNN,GAP_TTEST,N/A,med-high,,0.8880366121444514
movies,eva_two,pop_four,ItemKNN,GAP_TTEST,N/A,med-high,,1.1710846686161135e-05
movies,eva_two,pop_four,PMF,GAP_TTEST,N/A,med-high,,0.295799924344201
movies,eva_two,pop_four,NMF,GAP_TTEST,N/A,med-high,,0.618268846857871
movies,eva_two,pop_four,HPF,GAP_TTEST,N/A,med-high,,0.0138920852138122
movies,eva_three,pop_one,MostPop,NDCG,low,N/A,0.366758128838243,
movies,eva_three,pop_one,UserKNN,NDCG,low,N/A,0.0028411885418934,
movies,eva_three,pop_one,ItemKNN,NDCG,low,N/A,0.1769624994002037,
movies,eva_three,pop_one,PMF,NDCG,low,N/A,0.2565166433780614,
movies,eva_three,pop_one,NMF,NDCG,low,N/A,0.0153715155838727,
movies,eva_three,pop_one,HPF,NDCG,low,N/A,0.5737295048302057,
movies,eva_three,pop_one,MostPop,NDCG,med,N/A,0.4017927721934525,
movies,eva_three,pop_one,UserKNN,NDCG,med,N/A,0.000389799222858,
movies,eva_three,pop_one,ItemKNN,NDCG,med,N/A,0.1081273913639885,
movies,eva_three,pop_one,PMF,NDCG,med,N/A,0.2516680218421844,
movies,eva_three,pop_one,NMF,NDCG,med,N/A,0.0103000293101408,
movies,eva_three,pop_one,HPF,NDCG,med,N/A,0.5521461719604484,
movies,eva_three,pop_one,MostPop,NDCG,high,N/A,0.3877876761274738,
movies,eva_three,pop_one,UserKNN,NDCG,high,N/A,0.000414937759336,
movies,eva_three,pop_one,ItemKNN,NDCG,high,N/A,0.0182786484555745,
movies,eva_three,pop_one,PMF,NDCG,high,N/A,0.2164774569326985,
movies,eva_three,pop_one,NMF,NDCG,high,N/A,0.0058619674690183,
movies,eva_three,pop_one,HPF,NDCG,high,N/A,0.5029440239044299,
movies,eva_three,pop_one,MostPop,GAP,low,N/A,303.9642844391093,
movies,eva_three,pop_one,UserKNN,GAP,low,N/A,-98.98652323347066,
